"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","matched_genes","total_genes","matched_fraction"
"cranial_DEFTs_down","cranial_DEFTs_down",109,-0.311605784877591,-1.0963213385422,0.306379898666115,0.306379898666115,NA,3483,"tags=39%, list=29%, signal=28%","Mef2a/Zbtb41/Etv4/Zfp553/Blzf1/Lrrfip1/Klf9/Cbfb/Nfil3/Zeb2/Six1/Klf3/Sox4/Zfp651/Creb3/Dlx2/Zfp212/Creb3l2/Tmf1/Stat2/Zfp91/Tox4/Nfe2l1/Aff2/Zfp266/Aff1/Mafg/Ubtf/Zfp213/Ahrr/Stat5b/Foxk2/Zfp740/Crebzf/Zfp46/Zfp664/Foxn2/Smarcal1/Zbtb17/Nfxl1/Klf13/Ets1",109,135,"109/135"
