"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","matched_genes","total_genes","matched_fraction"
"cranial_DEFTs","cranial_DEFTs",231,0.308584822639079,1.27340932703843,0.0128305337654261,0.0128305337654261,NA,1553,"tags=21%, list=8%, signal=19%","Six1/Fli1/Foxc2/Six2/Aff2/Twist2/Dach1/Rarg/Zim1/Msx2/Tcf21/Gata3/Lhx8/Hey1/Klf2/Peg3/Etv1/Pax9/Creb3l2/Hes1/Nfatc1/Tbx20/Hopx/Gli1/Plagl1/Tead4/Hivep2/Nfil3/Snai1/Hhex/Zic3/Trerf1/Sox11/Zfp521/Zbtb20/Zfp286/Zfp738/Klf6/Myc/Tcf4/Sox6/Lhx2/Zfp91/Egr4/Zfp57/Gata2/Tox/Hivep3",231,233,"231/233"
