"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","matched_genes","total_genes","matched_fraction"
"cranial_DEFTs_down","cranial_DEFTs_down",125,0.537739270055364,1.36623013163854,0.000654860097235212,0.000654860097235212,NA,4150,"tags=49%, list=26%, signal=36%","Ets1/Fos/Egr1/Lef1/Stat6/Nfxl1/Tmf1/Egr2/Snai1/Etv3/Arid4a/Gli2/Mafb/Nfil3/Aff1/Zfp507/Cbfb/Ubp1/Nfkb1/Arid3b/Zfp212/Stat5b/Stat2/Zfp740/Etv4/Junb/Msx2/Hes1/Blzf1/Klf6/Atoh8/Zfp286/Zbtb41/Nfe2l1/Zbtb38/Arid5a/Zfp513/Glis2/Nr4a2/E2f3/Creb3l2/Sox4/Atf6b/Zfp568/Ahr/Foxj2/Mafk/Crebzf/Smad7/Zeb2/Purb/Zfp651/Foxk2/Elf4/Zfp91/Myc/Arid1a/Nfatc1/Foxn2/Dlx2/Klf3",125,135,"125/135"
