"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","matched_genes","total_genes","matched_fraction"
"cranial_DEFTs","cranial_DEFTs",215,-0.386027158918932,-1.17701642801122,0.0826495897538523,0.0826495897538523,NA,5277,"tags=45%, list=32%, signal=31%","Nfil3/Klf2/Zfp871/Ubp1/Tada2a/Zfp358/Junb/Zfp874b/Tmf1/Gpbp1l1/Smad6/Plagl1/Mta2/Smad3/Zscan22/Sp8/Ncor1/Gm15446/Klf3/Zfp787/Purb/Tead4/Id2/Arid3b/Zfp574/Gata3/Nfe2l1/Zfp2/Rsl1/Zeb2/Elf4/Zfp51/Zic3/Lrrfip1/Jun/Tulp3/Maz/Stat6/Zfp212/Plscr1/Pax6/Zfp46/Foxm1/Hbp1/Six5/Zfp57/Mef2d/Arid1a/Creb3/Rarb/Sall1/Pknox2/Zfp213/Thyn1/Preb/Etv4/Zfp580/Creb3l4/Etv3/Sox5/Arid5a/Ets1/Sox8/Rest/Glis2/Creb5/Zfp36l1/Klf6/Hic2/Blzf1/Hmgxb3/Gli1/Zmiz1/Tcf4/Rxrg/Hivep2/Myc/Clock/Nfic/Fli1/Zbtb38/Zbtb41/Tulp4/Egr2/Foxj2/Nfatc1/Zfp286/Alx1/Dlx2/Ahr/Snai1/Nfkb1/Rarg/Msx2/Mafb/Sox6/Etv5",215,233,"215/233"
