"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","matched_genes","total_genes","matched_fraction"
"cranial_DEFTs_down","cranial_DEFTs_down",129,-0.399398992100882,-1.07792277981031,0.27952795279528,0.27952795279528,NA,4195,"tags=38%, list=26%, signal=28%","Arid3b/Smad7/Foxj2/Ahr/Zfp91/Creb3l2/Zfp553/Nr4a2/Arid5a/Zbtb38/Sox4/Zfp286/Hmgxb3/Stat6/Msx2/Lrrfip1/Nfil3/Etv4/Tox4/Stat2/Cbfb/Stat5b/Etv3/Blzf1/Mafg/Zfp212/Zfp266/Zeb2/Klf3/Nfe2l1/Creb3/Foxk2/Aff1/Zfp740/Ubtf/Zbtb41/Crebzf/Tmf1/Mafb/Foxn2/Zfp213/Zfp664/Dlx2/Zfp46/Smarcal1/Nfxl1/Zbtb17/Klf13/Ets1",129,135,"129/135"
