"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","matched_genes","total_genes","matched_fraction"
"cranial_DEFTs","cranial_DEFTs",215,0.541354096917717,1.40756970030789,3.76752604291462e-06,3.76752604291462e-06,NA,4396,"tags=48%, list=27%, signal=36%","Ets1/Fos/Lef1/Zfp36l1/Nfxl1/Zfp866/Egr1/Stat6/Zfp277/Snai1/Tmf1/Zscan22/Egr2/Id2/Mafb/Etv5/Gli2/Rarg/Zfp618/Zfp57/Zfp51/Nfil3/Arid3b/Nfkb1/Sox6/Sox8/Ubp1/Tcf19/Aff1/Zfp507/Zfp212/Alx1/Arid4a/Stat5b/Sall1/Zfp286/Hes1/Klf6/Trps1/Sox12/Nr2f2/Zfp740/Zfp738/Msx2/Cbfb/Zfp871/Etv4/Glis2/Rxrg/Ahr/Creb3l2/Trerf1/Mafk/Etv3/Foxj2/Blzf1/Six5/Tcf7/Nfatc1/Zbtb38/Atoh8/Nfe2l1/Rarb/Zbtb41/Zfp418/Dach2/Junb/Zbtb20/Fli1/Arntl/Dlx2/Zfp956/Zfp651/Bbx/Hey1/Sox4/Rsl1/Crebzf/Smad7/Zfp513/Zkscan14/Stat2/Ncor1/Zfp2/Atf6b/Zfp91/Foxk2/Hivep2/E2f3/Pax6/Zfp697/Dach1/Arid1a/Zfp3/Purb/Gli1/Zeb2/Nr4a2/Creb3l4/Zmiz1/Creb5/Zfp568/Foxm1",215,233,"215/233"
