"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","matched_genes","total_genes","matched_fraction"
"cranial_DEFTs_down","cranial_DEFTs_down",127,-0.369959288067481,-1.20122805732458,0.117939861844779,0.117939861844779,NA,6236,"tags=45%, list=36%, signal=29%","Zfp212/Foxj2/Myc/Hivep2/Clock/Smarcal1/Mafg/Jdp2/Arid5a/Klf3/Foxk2/Csde1/Mef2a/Zfp91/Blzf1/Zfp553/Aff1/Etv4/Tox4/Smad7/Maz/Zfp664/Zfp266/Tmf1/Mef2d/Zeb2/Arid1a/Ets1/Arid3b/Cbfb/Glis2/Ubtf/Zbtb17/Zfp46/Stat6/E2f3/Ubp1/Creb3/Atf6b/Purb/Atoh8/Nfxl1/Creb5/Mbd3/Zfp568/Zfp286/Etv6/Lef1/Stat2/Zfp213/Zfp507/Nr4a2/Elf4/Etv3/Gli2/Zbtb41/Egr2",127,135,"127/135"
