"Gene","log2FC","rank","background_pvalue","background_p.adjust","是否为core gene"
"PSCA",0.645766219530891,25,0.0795147337429794,0.97196958734216,"Yes"
"LRRC26",0.451839939467565,45,0.0837801911402778,0.97196958734216,"Yes"
"TNNC2",0.447256372308961,46,0.00946573819571395,0.730139330717859,"Yes"
"TUBA3D",0.441834032610325,47,0.00367907217798813,0.433727005860498,"Yes"
"METRN",0.365948345390621,73,0.00350974529625642,0.419173698029369,"Yes"
"CITED4",0.343379759169514,81,0.0112154087676722,0.750674941016211,"Yes"
"GRIN3A",0.314463279385697,103,0.139631185364666,0.97196958734216,"Yes"
"CTXN1",0.303296037519303,115,0.0576887806621238,0.97196958734216,"Yes"
"CLDN7",0.28779602144154,129,0.0652978899219378,0.97196958734216,"Yes"
"BHLHA15",0.284621908162663,133,0.113386489454228,0.97196958734216,"Yes"
"CEBPB",0.276214902204273,140,0.0192068973824397,0.829442329646636,"Yes"
"TBX1",0.265512531612208,151,0.100133822726814,0.97196958734216,"Yes"
"TUBA4A",0.256036314161749,167,0.0570287054953038,0.97196958734216,"Yes"
"MCRIP2",0.253401592515748,172,0.033876133325051,0.97138876680809,"Yes"
"COMTD1",0.248607543048243,183,0.0868502991670873,0.97196958734216,"Yes"
"LPP",0.247673185236001,184,0.00878071970575591,0.697609092101208,"Yes"
"EHF",0.244572476525166,192,0.0376824310291102,0.97196958734216,"Yes"
"HAGHL",0.243299833817417,195,0.0533783465319045,0.97196958734216,"Yes"
"DLG5",0.240121100441318,202,0.0357768020238025,0.97196958734216,"Yes"
"SREBF1",0.238889464495117,206,0.0621267366222708,0.97196958734216,"Yes"
"PITX1",0.238638360383855,208,0.0467071342559992,0.97196958734216,"Yes"
"NME3",0.235613313160326,213,0.0739257329799557,0.97196958734216,"Yes"
"ALDOA",0.231223568409368,220,0.0125293486949245,0.769132746001608,"Yes"
"NRP1",0.230453050614293,222,0.0804606578111631,0.97196958734216,"Yes"
"CCDC85B",0.229441036099534,225,0.151395766649386,0.97196958734216,"Yes"
"PRR7",0.228821568670366,228,0.0714296384642889,0.97196958734216,"Yes"
"CHCHD10",0.223014073016897,240,0.105543036776739,0.97196958734216,"Yes"
"CERS6",0.222874010866925,241,0.0415871351866484,0.97196958734216,"Yes"
"CLIP1",0.219214024084104,248,0.0076449143912224,0.655847514886417,"Yes"
"PLXNB3",0.216137257622854,255,0.0585267200785971,0.97196958734216,"Yes"
"BTG1",0.2151636759866,259,0.030795701927934,0.957023573689011,"Yes"
"SLC2A12",0.213032500755768,267,0.187773066527247,0.97196958734216,"Yes"
"ABHD2",0.208379249875319,276,0.172912856608301,0.97196958734216,"Yes"
"PHGR1",0.205605611196027,286,0.364888056373232,0.97196958734216,"Yes"
"APRT",0.205086506540639,287,0.0726623321727929,0.97196958734216,"Yes"
"RAC3",0.203863385854464,292,0.121087857298568,0.97196958734216,"Yes"
"CLDN4",0.203048521569482,296,0.131872152740962,0.97196958734216,"Yes"
"BCL9L",0.202391463958024,300,0.0423268103689792,0.97196958734216,"Yes"
"GADD45G",0.200684755324203,303,0.23508770459398,0.97196958734216,"Yes"
"NDUFAF8",0.199600486258602,309,0.070741527081565,0.97196958734216,"Yes"
"ACO2",0.197734120807993,319,0.0168824019941281,0.795722682959717,"Yes"
"SRXN1",0.197657676052175,320,3.3277775585752e-10,1.44782093637725e-07,"Yes"
"DCXR",0.196663756456222,323,0.145627150655905,0.97196958734216,"Yes"
"ENDOG",0.195901999323227,328,0.0694417856751222,0.97196958734216,"Yes"
"MT1X",0.195770601428267,329,0.28045410687433,0.97196958734216,"Yes"
"TMEM52",0.192668659138396,338,0.0611977030592638,0.97196958734216,"Yes"
"TMEM120A",0.192221012697558,340,0.0199400130206154,0.831096748670774,"Yes"
"GNB2",0.188790750886887,351,0.0295823474334346,0.946686925833888,"Yes"
"SEC24C",0.188694981229319,352,0.105919727468609,0.97196958734216,"Yes"
"TUBA3E",0.184810196443653,370,0.00341792392608534,0.416371492675716,"Yes"
"MRPL12",0.181945383011383,387,0.156237775661505,0.97196958734216,"Yes"
"ALDH4A1",0.180509180331608,394,0.122979134302954,0.97196958734216,"Yes"
"CYP51A1",0.179759421310457,401,0.0217831353787782,0.856944552897059,"Yes"
"LRFN4",0.176562916264625,415,0.0812213065850109,0.97196958734216,"Yes"
"TMEM160",0.1734272818772,440,0.256585961069037,0.97196958734216,"Yes"
"NPDC1",0.172255240988132,447,0.171846160783814,0.97196958734216,"Yes"
"TPRN",0.169815523947469,456,0.065151782658283,0.97196958734216,"Yes"
"METTL26",0.166850486090271,477,0.148670357980313,0.97196958734216,"Yes"
"VCL",0.166602725652977,482,0.137166043452977,0.97196958734216,"Yes"
"PWWP2B",0.16603549770062,487,0.0861348435535612,0.97196958734216,"Yes"
"CSNK1A1",0.165149730055266,493,0.0317378821359011,0.966082188151801,"Yes"
"DUSP23",0.162954606525924,504,0.245220624212643,0.97196958734216,"Yes"
"TMUB1",0.162743732568892,507,0.0854479651990498,0.97196958734216,"Yes"
"GRHL2",0.162701823749508,509,0.124455617949568,0.97196958734216,"Yes"
"FZD9",0.16128268523755,518,0.133162420716109,0.97196958734216,"Yes"
"TBC1D14",0.157238948674766,560,0.129509765754852,0.97196958734216,"Yes"
"PPP1R16A",0.156609741453026,563,0.161971789393613,0.97196958734216,"Yes"
"FAM110A",0.155338341459466,575,0.0645428750327795,0.97196958734216,"Yes"
"SLC52A2",0.152868064105261,602,0.0953636625158253,0.97196958734216,"Yes"
"NDUFS6",0.151954647660467,608,0.128105174900534,0.97196958734216,"Yes"
