"GSEA_ID","Description","background","background_label","Gene","log2FC","rank","core_enrichment","是否为core gene","background_pvalue","background_p.adjust","setSize","enrichmentScore","NES","GSEA_pvalue","GSEA_p.adjust","qvalue","leading_edge","matched_genes"
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","PHB2",0.226132286111685,3659,FALSE,"No",0.0445179943608428,0.0921926454125706,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","TYROBP",0.096440871854905,6158,FALSE,"No",0.608553375232117,0.701550996864141,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","LAPTM5",0.08307988983666,6518,FALSE,"No",0.676637353458865,0.759268278641901,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","LEP",-0.0409443621370202,11218,FALSE,"No",0.290698075670761,0.405602771450046,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","TNFRSF4",-0.0871388751055163,12182,TRUE,"Yes",0.467904065644003,0.576267475016201,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","HTR2A",-0.0974377736598957,12397,TRUE,"Yes",0.00841529463715928,0.022477906540014,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","B2M",-0.34120714383134,15457,TRUE,"Yes",0.0316950416850026,0.0693617789723837,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","TFRC",-0.398689348926743,15857,TRUE,"Yes",0.0144099025159611,0.0356295479930516,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
"Immune_from_111GO","Immune_from_111GO","HSPCcouplevsNormal","HSPC couple vs Normal","AXL",-0.595484406495478,16866,TRUE,"Yes",9.51961862560011e-06,6.23857835327026e-05,9,-0.529957301604648,-1.09830691987744,0.368274582560297,0.368274582560297,NA,"tags=56%, list=15%, signal=47%",9
