"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:0016236","macroautophagy","14/268","374/18805",0.0374331550802139,2.62660627344561,3.82046818803785,0.00100298956847565,0.229514296469054,0.211934493077043,"TBC1D14/RAB19/SQSTM1/FYCO1/ATG9A/EXOC7/RB1CC1/SMCR8/KAT5/SNX18/UBXN2B/TP53INP1/TRIM32/SPG11",14,"BP",0.0522388059701493,0.0198883275724541
"BP","GO:0048144","fibroblast proliferation","7/268","110/18805",0.0636363636363636,4.46523066485753,4.3826677706179,0.0010087062546252,0.229514296469054,0.211934493077043,"EGFR/ZMIZ1/SKI/INCA1/FOSL2/TP53INP1/TRIM32",7,"BP",0.0261194029850746,0.00584950810954533
"BP","GO:0031669","cellular response to nutrient levels","11/268","258/18805",0.0426356589147287,2.99165509660997,3.87311098761655,0.00123696653588653,0.250954267468841,0.231732254939075,"BHLHA15/CSNK1A1/STK24/MED1/KAT5/EP300/TNC/MAP3K5/FOXO3/TRIM32/CPEB4",11,"BP",0.041044776119403,0.0137197553842063
"BP","GO:0140694","membraneless organelle assembly","15/268","427/18805",0.0351288056206089,2.4649148869237,3.68171358230074,0.00126487121913224,0.250954267468841,0.231732254939075,"CNOT1/SQSTM1/MEF2A/TPR/KPNB1/DDX6/WNK1/STAG1/SH3PXD2B/WASHC5/EFL1/HAUS2/NGRN/KIF2A/PATL1",15,"BP",0.0559701492537313,0.022706726934326
"BP","GO:0046831","regulation of RNA export from nucleus","3/268","16/18805",0.1875,13.1564832089552,5.84909810869719,0.00139704983355054,0.250954267468841,0.231732254939075,"TPR/AKAP8L/WNK1",3,"BP",0.0111940298507463,0.000850837543206594
"BP","GO:0072350","tricarboxylic acid metabolic process","3/268","16/18805",0.1875,13.1564832089552,5.84909810869719,0.00139704983355054,0.250954267468841,0.231732254939075,"ACO2/IDH3A/IREB2",3,"BP",0.0111940298507463,0.000850837543206594
"BP","GO:0048147","negative regulation of fibroblast proliferation","4/268","35/18805",0.114285714285714,8.01918976545842,4.99760195691452,0.00149189395864742,0.254591704043183,0.235091079588967,"SKI/INCA1/TP53INP1/TRIM32",4,"BP",0.0149253731343284,0.00186120712576442
"BP","GO:0003382","epithelial cell morphogenesis","4/268","37/18805",0.108108108108108,7.58572004840662,4.82134182531325,0.00184037035315535,0.257128012059568,0.237433117370532,"SIPA1L3/ROCK1/CLIC4/GRHL2",4,"BP",0.0149253731343284,0.00196756181866525
"BP","GO:0099518","vesicle cytoskeletal trafficking","5/268","62/18805",0.0806451612903226,5.65870245546461,4.41788146284975,0.00188994424895042,0.257128012059568,0.237433117370532,"FYCO1/WASL/MYO5A/SPG11/NDE1",5,"BP",0.0186567164179104,0.00329699547992555
"BP","GO:0090068","positive regulation of cell cycle process","11/268","274/18805",0.0401459854014599,2.81695990848676,3.64287266824518,0.00199143062551387,0.257128012059568,0.237433117370532,"APP/TPR/SMC4/EXOC7/EGFR/MED1/CCNE2/KAT5/WNK1/NCAPG2/UBXN2B",11,"BP",0.041044776119403,0.0145705929274129
"BP","GO:0000280","nuclear division","15/268","448/18805",0.0334821428571429,2.34937200159915,3.47570285787301,0.00201898686289077,0.257128012059568,0.237433117370532,"SPIRE1/TPR/SMC4/KPNB1/ZSCAN21/CCNE2/TOM1L1/KAT5/AKAP8L/STAG1/NCAPG2/UBXN2B/WASHC5/NDE1/KIF2A",15,"BP",0.0559701492537313,0.0238234512097846
"BP","GO:0051893","regulation of focal adhesion assembly","5/268","63/18805",0.0793650793650794,5.56888178156835,4.36762177200697,0.00202937073002945,0.257128012059568,0.237433117370532,"NRP1/THBS1/TLN1/ROCK1/VCL",5,"BP",0.0186567164179104,0.00335017282637596
"BP","GO:0090109","regulation of cell-substrate junction assembly","5/268","63/18805",0.0793650793650794,5.56888178156835,4.36762177200697,0.00202937073002945,0.257128012059568,0.237433117370532,"NRP1/THBS1/TLN1/ROCK1/VCL",5,"BP",0.0186567164179104,0.00335017282637596
"BP","GO:0043243","positive regulation of protein-containing complex disassembly","4/268","38/18805",0.105263157894737,7.38609583660644,4.73808225913179,0.00203412139631067,0.257128012059568,0.237433117370532,"FYCO1/SMCR8/WNK1/WASHC2C",4,"BP",0.0149253731343284,0.00202073916511566
"BP","GO:0035264","multicellular organism growth","8/268","160/18805",0.05,3.50839552238806,3.83131277443093,0.00212397062997325,0.258896848574953,0.239066468651876,"SLC25A25/APP/RAI1/ATRN/FOSL2/EP300/CLIC4/GRHL2",8,"BP",0.0298507462686567,0.00850837543206594
"BP","GO:2000780","negative regulation of double-strand break repair","4/268","39/18805",0.102564102564103,7.19670876387294,4.65779452714293,0.00224152051019158,0.259392413980359,0.239524075888536,"FBH1/RNF169/TFIP11/KAT5",4,"BP",0.0149253731343284,0.00207391651156607
"BP","GO:0032239","regulation of nucleobase-containing compound transport","3/268","19/18805",0.157894736842105,11.0791437549097,5.28513486716475,0.00234225851630576,0.259392413980359,0.239524075888536,"TPR/AKAP8L/WNK1",3,"BP",0.0111940298507463,0.00101036958255783
"BP","GO:0140014","mitotic nuclear division","11/268","282/18805",0.0390070921985816,2.73704615221764,3.53389011887861,0.00248969212053731,0.259392413980359,0.239524075888536,"TPR/SMC4/KPNB1/TOM1L1/KAT5/AKAP8L/STAG1/NCAPG2/UBXN2B/NDE1/KIF2A",11,"BP",0.041044776119403,0.0149960116990162
"BP","GO:0006405","RNA export from nucleus","6/268","96/18805",0.0625,4.38549440298507,3.99857478014679,0.00251842652683651,0.259392413980359,0.239524075888536,"POM121/TPR/MCM3AP/SMG6/AKAP8L/WNK1",6,"BP",0.0223880597014925,0.00510502525923956
"BP","GO:0045738","negative regulation of DNA repair","4/268","41/18805",0.0975609756097561,6.84564979978158,4.5054150317897,0.00269915558022817,0.259392413980359,0.239524075888536,"FBH1/RNF169/TFIP11/KAT5",4,"BP",0.0149253731343284,0.0021802712044669
"BP","GO:1900221","regulation of amyloid-beta clearance","3/268","20/18805",0.15,10.5251865671642,5.12454937925969,0.00272678828650235,0.259392413980359,0.239524075888536,"APP/CYP51A1/ROCK1",3,"BP",0.0111940298507463,0.00106354692900824
"BP","GO:0006606","protein import into nucleus","8/268","167/18805",0.0479041916167665,3.36133702743766,3.68544006142123,0.00276952813211925,0.259392413980359,0.239524075888536,"POM121/SQSTM1/TPR/KPNB1/MED1/TNPO3/EP300/SPG11",8,"BP",0.0298507462686567,0.00888061685721882
"BP","GO:0000281","mitotic cytokinesis","6/268","98/18805",0.0612244897959184,4.29599451720987,3.93341924770446,0.00279307646456553,0.259392413980359,0.239524075888536,"EXOC7/RASA1/SNX18/WNK1/MYH10/ROCK1",6,"BP",0.0223880597014925,0.00521137995214039
"BP","GO:0150116","regulation of cell-substrate junction organization","5/268","68/18805",0.0735294117647059,5.15940517998244,4.13150658793487,0.00284146811944577,0.259392413980359,0.239524075888536,"NRP1/THBS1/TLN1/ROCK1/VCL",5,"BP",0.0186567164179104,0.00361605955862802
"BP","GO:0040001","establishment of mitotic spindle localization","4/268","42/18805",0.0952380952380952,6.68265813788202,4.43300100133982,0.00295032538805163,0.259392413980359,0.239524075888536,"KPNB1/KAT5/UBXN2B/NDE1",4,"BP",0.0149253731343284,0.00223344855091731
"BP","GO:0040013","negative regulation of locomotion","14/268","421/18805",0.0332541567695962,2.33337469422484,3.32694823848004,0.00299908719719058,0.259392413980359,0.239524075888536,"DLG5/SYNJ2BP/STK24/NRP1/THBS1/WASL/PLXNB3/RAP2A/FOXO3/TP53INP1/GNA13/ABHD2/CLIC4/VCL",14,"BP",0.0522388059701493,0.0223876628556235
"BP","GO:0051170","import into nucleus","8/268","172/18805",0.0465116279069767,3.26362374175633,3.58591396141261,0.00331760285092772,0.259392413980359,0.239524075888536,"POM121/SQSTM1/TPR/KPNB1/MED1/TNPO3/EP300/SPG11",8,"BP",0.0298507462686567,0.00914650358947089
"BP","GO:0009261","ribonucleotide catabolic process","7/268","136/18805",0.0514705882352941,3.61158362598771,3.67523959441387,0.00338876406131928,0.259392413980359,0.239524075888536,"NT5C2/APP/ALDOA/DHTKD1/EP300/ENTPD5/PGAM4",7,"BP",0.0261194029850746,0.00723211911725605
"BP","GO:0040019","positive regulation of embryonic development","3/268","22/18805",0.136363636363636,9.56835142469471,4.83502723702661,0.00360701598142774,0.259392413980359,0.239524075888536,"B4GALT5/ZBED3/NR2C2",3,"BP",0.0111940298507463,0.00116990162190907
"BP","GO:0006913","nucleocytoplasmic transport","12/268","340/18805",0.0352941176470588,2.47651448639157,3.30350758350809,0.00364761647125739,0.259392413980359,0.239524075888536,"POM121/SQSTM1/TPR/MCM3AP/KPNB1/SMG6/MED1/AKAP8L/WNK1/TNPO3/EP300/SPG11",12,"BP",0.0447761194029851,0.0180802977931401
"BP","GO:0051169","nuclear transport","12/268","340/18805",0.0352941176470588,2.47651448639157,3.30350758350809,0.00364761647125739,0.259392413980359,0.239524075888536,"POM121/SQSTM1/TPR/MCM3AP/KPNB1/SMG6/MED1/AKAP8L/WNK1/TNPO3/EP300/SPG11",12,"BP",0.0447761194029851,0.0180802977931401
"BP","GO:0051048","negative regulation of secretion","8/268","175/18805",0.0457142857142857,3.20767590618337,3.52793608205246,0.00368472918640013,0.259392413980359,0.239524075888536,"RAB11FIP1/CYP51A1/ATP9A/IRS1/ABAT/SMCR8/IL1RAPL1/WNK1",8,"BP",0.0298507462686567,0.00930603562882212
"BP","GO:0007059","chromosome segregation","14/268","431/18805",0.0324825986078886,2.2792360702289,3.23042951033127,0.00369446051257464,0.259392413980359,0.239524075888536,"SMARCC2/TPR/SMC4/KPNB1/CCNE2/KAT5/AKAP8L/CENPN/STAG1/NCAPG2/WASHC5/HAUS2/NDE1/KIF2A",14,"BP",0.0522388059701493,0.0229194363201276
"BP","GO:0046328","regulation of JNK cascade","7/268","139/18805",0.0503597122302158,3.53363577794481,3.60494585243265,0.00382223999243186,0.259392413980359,0.239524075888536,"APP/AIDA/HIPK2/RB1CC1/RAP2A/MAP3K5/TAOK1",7,"BP",0.0261194029850746,0.00739165115660729
"BP","GO:0051592","response to calcium ion","7/268","139/18805",0.0503597122302158,3.53363577794481,3.60494585243265,0.00382223999243186,0.259392413980359,0.239524075888536,"ITPR3/APP/ADAM9/MEF2A/EGFR/THBS1/CLIC4",7,"BP",0.0261194029850746,0.00739165115660729
"BP","GO:0030336","negative regulation of cell migration","13/268","388/18805",0.0335051546391753,2.35098669026004,3.23318296919515,0.00392134954307463,0.259392413980359,0.239524075888536,"DLG5/SYNJ2BP/STK24/THBS1/WASL/PLXNB3/RAP2A/FOXO3/TP53INP1/GNA13/ABHD2/CLIC4/VCL",13,"BP",0.0485074626865672,0.0206328104227599
"BP","GO:0009191","ribonucleoside diphosphate catabolic process","6/268","105/18805",0.0571428571428571,4.00959488272921,3.71838778184918,0.00393326004325556,0.259392413980359,0.239524075888536,"APP/ALDOA/DHTKD1/EP300/ENTPD5/PGAM4",6,"BP",0.0223880597014925,0.00558362137729327
"BP","GO:0045787","positive regulation of cell cycle","12/268","344/18805",0.0348837209302326,2.44771780631725,3.25842942916485,0.00400298647203949,0.259392413980359,0.239524075888536,"APP/TPR/SMC4/EXOC7/EGFR/MED1/CCNE2/KAT5/WNK1/NCAPG2/UBXN2B/TRIM32",12,"BP",0.0447761194029851,0.0182930071789418
"BP","GO:0016050","vesicle organization","13/268","389/18805",0.0334190231362468,2.34494302267582,3.22295192219615,0.00400663654607562,0.259392413980359,0.239524075888536,"SEC24C/SQSTM1/AP1S3/RAB8A/ANKFY1/WASL/MYO18A/TRAPPC6B/ARFGEF2/CPLANE2/WASHC5/SPG11/UBR4",13,"BP",0.0485074626865672,0.0206859877692103
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","9/268","217/18805",0.0414746543778802,2.91018983423894,3.40300712039541,0.00403969096211514,0.259392413980359,0.239524075888536,"AIDA/ADAM9/EGFR/CCNE2/THBS1/CCNK/SASH1/INCA1/MAP3K5",9,"BP",0.0335820895522388,0.0115394841797394
"BP","GO:0033962","P-body assembly","3/268","23/18805",0.130434782608696,9.15233614536016,4.70378942982234,0.0041047922573398,0.259392413980359,0.239524075888536,"CNOT1/DDX6/PATL1",3,"BP",0.0111940298507463,0.00122307896835948
"BP","GO:0018105","peptidyl-serine phosphorylation","7/268","142/18805",0.0492957746478873,3.45898150094597,3.53656381454337,0.00429659534430795,0.259392413980359,0.239524075888536,"CSNK1A1/APP/EGFR/HIPK2/WNK1/NSD1/ROCK1",7,"BP",0.0261194029850746,0.00755118319595852
"BP","GO:0006406","mRNA export from nucleus","5/268","75/18805",0.0666666666666667,4.67786069651741,3.83733585932996,0.00434149950008479,0.259392413980359,0.239524075888536,"TPR/MCM3AP/SMG6/AKAP8L/WNK1",5,"BP",0.0186567164179104,0.00398830098378091
"BP","GO:0051205","protein insertion into membrane","4/268","47/18805",0.0851063829787234,5.97173705938393,4.1033315411213,0.00444784854226822,0.259392413980359,0.239524075888536,"NOMO2/EGFR/WNK1/TRAM2",4,"BP",0.0149253731343284,0.00249933528316937
"BP","GO:0009134","nucleoside diphosphate catabolic process","6/268","108/18805",0.0555555555555556,3.89821724709784,3.63186455356557,0.0045150492062257,0.259392413980359,0.239524075888536,"APP/ALDOA/DHTKD1/EP300/ENTPD5/PGAM4",6,"BP",0.0223880597014925,0.00574315341664451
"BP","GO:0002064","epithelial cell development","9/268","221/18805",0.0407239819004525,2.8575167150672,3.33988922161096,0.00454893494867494,0.259392413980359,0.239524075888536,"BHLHA15/SIPA1L3/MYO1E/FOSL2/ROCK1/FRS2/CLIC4/GRHL2/VCL",9,"BP",0.0335820895522388,0.0117521935655411
"BP","GO:0048193","Golgi vesicle transport","11/268","306/18805",0.0359477124183007,2.52237586576919,3.22835489413272,0.00461575671720206,0.259392413980359,0.239524075888536,"SEC24C/TBC1D14/SPIRE1/RAB8A/ATP9A/ANKFY1/MYO18A/TRAPPC6B/ARFGEF2/COG1/MYO5A",11,"BP",0.041044776119403,0.0162722680138261
"BP","GO:0007263","nitric oxide mediated signal transduction","3/268","24/18805",0.125,8.77098880597015,4.58031494311777,0.00464228366482839,0.259392413980359,0.239524075888536,"THBS1/GUCY1A1/DDAH1",3,"BP",0.0111940298507463,0.00127625631480989
"BP","GO:0009880","embryonic pattern specification","5/268","77/18805",0.0649350649350649,4.55635782128319,3.75991395582746,0.00485737178059049,0.259392413980359,0.239524075888536,"MEIS3P1/PCSK6/NRP1/SMAD1/FRS2",5,"BP",0.0186567164179104,0.00409465567668173
"BP","GO:0051402","neuron apoptotic process","11/268","309/18805",0.0355987055016181,2.49788677969376,3.19221484111255,0.0049606293298937,0.259392413980359,0.239524075888536,"APP/RASA1/HIPK2/NRP1/EGLN1/MAP3K5/PCDHGC3/FOXO3/ROCK1/SPG11/CPEB4",11,"BP",0.041044776119403,0.0164318000531773
"BP","GO:0010810","regulation of cell-substrate adhesion","9/268","224/18805",0.0401785714285714,2.81924640191898,3.29347055833598,0.00496266316399778,0.259392413980359,0.239524075888536,"ACER2/RASA1/NRP1/THBS1/TLN1/UTRN/ROCK1/WASHC2C/VCL",9,"BP",0.0335820895522388,0.0119117256048923
"BP","GO:0042149","cellular response to glucose starvation","4/268","49/18805",0.0816326530612245,5.72799268961316,3.98453382245344,0.00516779816154876,0.259392413980359,0.239524075888536,"BHLHA15/KAT5/FOXO3/CPEB4",4,"BP",0.0149253731343284,0.00260568997607019
"BP","GO:2000785","regulation of autophagosome assembly","4/268","49/18805",0.0816326530612245,5.72799268961316,3.98453382245344,0.00516779816154876,0.259392413980359,0.239524075888536,"TBC1D14/SMCR8/SNX18/TRIM32",4,"BP",0.0149253731343284,0.00260568997607019
"BP","GO:0007350","blastoderm segmentation","3/268","25/18805",0.12,8.42014925373134,4.46382998051273,0.00522036446608647,0.259392413980359,0.239524075888536,"PCSK6/NRP1/FRS2",3,"BP",0.0111940298507463,0.0013294336612603
"BP","GO:0060541","respiratory system development","9/268","226/18805",0.0398230088495575,2.79429731871615,3.26294875853077,0.00525432716450968,0.259392413980359,0.239524075888536,"DLG5/EGFR/HIPK2/SKI/FOSL2/EP300/TNC/SLC7A11/GRHL2",9,"BP",0.0335820895522388,0.0120180802977931
"BP","GO:0001701","in utero embryonic development","13/268","403/18805",0.032258064516129,2.26348098218585,3.08291472817664,0.0053665431926193,0.259392413980359,0.239524075888536,"SEC24C/CNOT1/GINS4/EGFR/ZMIZ1/MED1/ATP11A/MYO1E/NCAPG2/EGLN1/FBXW8/GNA13/GRHL2",13,"BP",0.0485074626865672,0.0214304706195161
"BP","GO:2000146","negative regulation of cell motility","13/268","403/18805",0.032258064516129,2.26348098218585,3.08291472817664,0.0053665431926193,0.259392413980359,0.239524075888536,"DLG5/SYNJ2BP/STK24/THBS1/WASL/PLXNB3/RAP2A/FOXO3/TP53INP1/GNA13/ABHD2/CLIC4/VCL",13,"BP",0.0485074626865672,0.0214304706195161
"BP","GO:0048285","organelle fission","15/268","498/18805",0.0301204819277108,2.11349127854702,3.02806848790063,0.005396091823207,0.259392413980359,0.239524075888536,"SPIRE1/TPR/SMC4/KPNB1/ZSCAN21/CCNE2/TOM1L1/KAT5/AKAP8L/STAG1/NCAPG2/UBXN2B/WASHC5/NDE1/KIF2A",15,"BP",0.0559701492537313,0.0264823185323052
"BP","GO:0050807","regulation of synapse organization","11/268","315/18805",0.0349206349206349,2.45030798389007,3.12118745275656,0.00571154629587761,0.269338661666403,0.24870848397897,"DLG5/APP/SLITRK3/WASL/IL1RAPL1/MAP1B/RAP2A/EGLN1/SLC7A11/GNA13/ROCK1",11,"BP",0.041044776119403,0.0167508641318798
"BP","GO:0061138","morphogenesis of a branching epithelium","8/268","191/18805",0.0418848167539267,2.93897007111042,3.23847633440757,0.00620204073734219,0.269338661666403,0.24870848397897,"DLG5/MED1/NRP1/TNC/GNA13/FRS2/CLIC4/GRHL2",8,"BP",0.0298507462686567,0.0101568731720287
"BP","GO:0030177","positive regulation of Wnt signaling pathway","7/268","152/18805",0.0460526315789474,3.23141692851532,3.32124539814455,0.00620363722643541,0.269338661666403,0.24870848397897,"USP34/EGFR/PCDH11Y/SKI/ZBED3/ZRANB1/WNK1",7,"BP",0.0261194029850746,0.00808295666046264
"BP","GO:0035235","ionotropic glutamate receptor signaling pathway","3/268","27/18805",0.111111111111111,7.79643449419569,4.24923884938718,0.00650148211444959,0.269338661666403,0.24870848397897,"APP/GRIN3A/CPEB4",3,"BP",0.0111940298507463,0.00143578835416113
"BP","GO:0050803","regulation of synapse structure or activity","11/268","321/18805",0.0342679127725857,2.40450783465848,3.05176786580912,0.00654941135532884,0.269338661666403,0.24870848397897,"DLG5/APP/SLITRK3/WASL/IL1RAPL1/MAP1B/RAP2A/EGLN1/SLC7A11/GNA13/ROCK1",11,"BP",0.041044776119403,0.0170699282105823
"BP","GO:0000819","sister chromatid segregation","9/268","234/18805",0.0384615384615385,2.69876578645235,3.14410167986119,0.00655604322780874,0.269338661666403,0.24870848397897,"SMARCC2/TPR/SMC4/KPNB1/KAT5/AKAP8L/STAG1/NCAPG2/KIF2A",9,"BP",0.0335820895522388,0.0124434990693964
"BP","GO:0000070","mitotic sister chromatid segregation","8/268","193/18805",0.0414507772020725,2.90851442270513,3.20442692456577,0.00659089032372608,0.269338661666403,0.24870848397897,"TPR/SMC4/KPNB1/KAT5/AKAP8L/STAG1/NCAPG2/KIF2A",8,"BP",0.0298507462686567,0.0102632278649295
"BP","GO:0018209","peptidyl-serine modification","7/268","154/18805",0.0454545454545455,3.18945047489824,3.28032760453069,0.00665057036614653,0.269338661666403,0.24870848397897,"CSNK1A1/APP/EGFR/HIPK2/WNK1/NSD1/ROCK1",7,"BP",0.0261194029850746,0.00818931135336347
"BP","GO:1903531","negative regulation of secretion by cell","7/268","154/18805",0.0454545454545455,3.18945047489824,3.28032760453069,0.00665057036614653,0.269338661666403,0.24870848397897,"RAB11FIP1/CYP51A1/ATP9A/IRS1/ABAT/SMCR8/IL1RAPL1",7,"BP",0.0261194029850746,0.00818931135336347
"BP","GO:0034504","protein localization to nucleus","11/268","322/18805",0.0341614906832298,2.3970404190229,3.04034920832167,0.00669797086003471,0.269338661666403,0.24870848397897,"POM121/SQSTM1/APP/TPR/HEATR1/KPNB1/MED1/POLR1A/TNPO3/EP300/SPG11",11,"BP",0.041044776119403,0.0171231055570327
"BP","GO:0098813","nuclear chromosome segregation","11/268","322/18805",0.0341614906832298,2.3970404190229,3.04034920832167,0.00669797086003471,0.269338661666403,0.24870848397897,"SMARCC2/TPR/SMC4/KPNB1/CCNE2/KAT5/AKAP8L/STAG1/NCAPG2/WASHC5/KIF2A",11,"BP",0.041044776119403,0.0171231055570327
"BP","GO:0000910","cytokinesis","8/268","194/18805",0.0412371134020619,2.89352208032005,3.1875659390414,0.00679210866422639,0.269338661666403,0.24870848397897,"SPIRE1/EXOC7/RASA1/SNX18/WNK1/WASHC5/MYH10/ROCK1",8,"BP",0.0298507462686567,0.01031640521138
"BP","GO:0001654","eye development","13/268","415/18805",0.0313253012048193,2.1980309296889,2.96738575465915,0.00680672589580113,0.269338661666403,0.24870848397897,"MEIS3P1/SLC25A25/EGFR/SIPA1L3/HIPK2/SKI/MED1/NRP1/SH3PXD2B/SLC7A11/FRS2/CLIC4/GRHL2",13,"BP",0.0485074626865672,0.022068598776921
"BP","GO:0051646","mitochondrion localization","4/268","53/18805",0.0754716981132075,5.29569135454801,3.76547701271843,0.00683325476323274,0.269338661666403,0.24870848397897,"BHLHA15/MEF2A/ZBED3/MAP1B",4,"BP",0.0149253731343284,0.00281839936187184
"BP","GO:0007030","Golgi organization","7/268","156/18805",0.0448717948717949,3.14856008419441,3.24007319439484,0.00712102642995054,0.269338661666403,0.24870848397897,"BHLHA15/CSNK1A1/RAB8A/MYO18A/COG1/UBXN2B/FBXW8",7,"BP",0.0261194029850746,0.00829566604626429
"BP","GO:0051043","regulation of membrane protein ectodomain proteolysis","3/268","28/18805",0.107142857142857,7.51799040511727,4.1500413378016,0.00720596423098017,0.269338661666403,0.24870848397897,"APP/ADAM9/ROCK1",3,"BP",0.0111940298507463,0.00148896570061154
"BP","GO:0150063","visual system development","13/268","419/18805",0.0310262529832936,2.17704734086133,2.92974692715442,0.00734975904904592,0.269338661666403,0.24870848397897,"MEIS3P1/SLC25A25/EGFR/SIPA1L3/HIPK2/SKI/MED1/NRP1/SH3PXD2B/SLC7A11/FRS2/CLIC4/GRHL2",13,"BP",0.0485074626865672,0.0222813081627227
"BP","GO:0048041","focal adhesion assembly","5/268","85/18805",0.0588235294117647,4.12752414398595,3.47480153765962,0.00735906368344929,0.269338661666403,0.24870848397897,"NRP1/THBS1/TLN1/ROCK1/VCL",5,"BP",0.0186567164179104,0.00452007444828503
"BP","GO:0051258","protein polymerization","10/268","282/18805",0.0354609929078014,2.4882237747433,3.02767965349182,0.00742979197721655,0.269338661666403,0.24870848397897,"SPIRE1/RASA1/WASL/CLIP1/MAP1B/WASHC5/TRIM32/HAUS2/WASHC2C/NDE1",10,"BP",0.0373134328358209,0.0149960116990162
