"GOID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0006090","pyruvate metabolic process","2/20","127/18805",0.1,14.8070866141732,NA,0.00794027271519805,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0009185","ribonucleoside diphosphate metabolic process","2/20","128/18805",0.1,14.69140625,NA,0.00806118749559007,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0009154","purine ribonucleotide catabolic process","2/20","130/18805",0.1,14.4653846153846,NA,0.00830551923524416,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0009132","nucleoside diphosphate metabolic process","2/20","134/18805",0.1,14.0335820895522,NA,0.00880414314712938,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0009261","ribonucleotide catabolic process","2/20","136/18805",0.1,13.8272058823529,NA,0.0090584078157854,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0006195","purine nucleotide catabolic process","2/20","139/18805",0.1,13.5287769784173,NA,0.00944595718128501,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0072523","purine-containing compound catabolic process","2/20","156/18805",0.1,12.0544871794872,NA,0.0117794083713068,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0046434","organophosphate catabolic process","3/20","242/18805",0.15,11.6559917355372,NA,0.00204088589663511,0.148250828787881,0.112358522870815,"TREX1/PGAM2/ABHD16B",3,"BP"
"GO:0009166","nucleotide catabolic process","2/20","162/18805",0.1,11.608024691358,NA,0.0126577176796914,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0016052","carbohydrate catabolic process","2/20","179/18805",0.1,10.5055865921788,NA,0.0152970382406372,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0019362","pyridine nucleotide metabolic process","2/20","180/18805",0.1,10.4472222222222,NA,0.0154591160991266,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0046496","nicotinamide nucleotide metabolic process","2/20","180/18805",0.1,10.4472222222222,NA,0.0154591160991266,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:1901292","nucleoside phosphate catabolic process","2/20","184/18805",0.1,10.2201086956522,NA,0.0161148909767931,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0072524","pyridine-containing compound metabolic process","2/20","187/18805",0.1,10.0561497326203,NA,0.0166145139217913,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0046034","ATP metabolic process","2/20","230/18805",0.1,8.17608695652174,NA,0.0244837690486184,0.148250828787881,0.112358522870815,"TREX1/PGAM2",2,"BP"
"GO:0050821","protein stabilization","2/20","234/18805",0.1,8.03632478632479,NA,0.0252806676459334,0.148250828787881,0.112358522870815,"PYURF/TREX1",2,"BP"
"GO:0009205","purine ribonucleoside triphosphate metabolic process","2/20","254/18805",0.1,7.40354330708661,NA,0.0294227345784743,0.14949401664884,0.113300728407542,"TREX1/PGAM2",2,"BP"
"GO:1901136","carbohydrate derivative catabolic process","2/20","258/18805",0.1,7.28875968992248,NA,0.0302820057536967,0.14949401664884,0.113300728407542,"TREX1/PGAM2",2,"BP"
"GO:0009144","purine nucleoside triphosphate metabolic process","2/20","261/18805",0.1,7.20498084291188,NA,0.0309330722295282,0.14949401664884,0.113300728407542,"TREX1/PGAM2",2,"BP"
"GO:0009199","ribonucleoside triphosphate metabolic process","2/20","261/18805",0.1,7.20498084291188,NA,0.0309330722295282,0.14949401664884,0.113300728407542,"TREX1/PGAM2",2,"BP"
"GO:0009141","nucleoside triphosphate metabolic process","2/20","277/18805",0.1,6.78880866425993,NA,0.0344994952167318,0.14949401664884,0.113300728407542,"TREX1/PGAM2",2,"BP"
"GO:0042254","ribosome biogenesis","2/20","317/18805",0.1,5.93217665615142,NA,0.0440779441422233,0.168793535805669,0.127927732400086,"ZNF593/UTP14C",2,"BP"
"GO:0160112","axonemal B tubule inner sheath","1/22","13/19880",0.0454545454545455,69.5104895104895,NA,0.014295468028696,0.153749573935922,0.11770302310884,"CFAP126",1,"CC"
"GO:0008250","oligosaccharyltransferase complex","1/22","14/19880",0.0454545454545455,64.5454545454545,NA,0.0153870017128644,0.153749573935922,0.11770302310884,"TREX1",1,"CC"
"GO:0097470","ribbon synapse","1/22","14/19880",0.0454545454545455,64.5454545454545,NA,0.0153870017128644,0.153749573935922,0.11770302310884,"CPLX3",1,"CC"
"GO:1990229","iron-sulfur cluster assembly complex","1/22","19/19880",0.0454545454545455,47.5598086124402,NA,0.0208273857341367,0.153749573935922,0.11770302310884,"BOLA2",1,"CC"
"GO:0005742","mitochondrial outer membrane translocase complex","1/22","22/19880",0.0454545454545455,41.0743801652893,NA,0.0240778303479219,0.153749573935922,0.11770302310884,"TOMM6",1,"CC"
"GO:0090665","glycoprotein complex","1/22","23/19880",0.0454545454545455,39.2885375494071,NA,0.0251590211895145,0.153749573935922,0.11770302310884,"GP1BB",1,"CC"
"GO:0098799","outer mitochondrial membrane protein complex","1/22","23/19880",0.0454545454545455,39.2885375494071,NA,0.0251590211895145,0.153749573935922,0.11770302310884,"TOMM6",1,"CC"
