"Gene","log2FC","rank","background_pvalue","background_p.adjust","是否为core gene"
"AARS2",0.314990549652185,3316,9.29617967872487e-05,0.000339879939975157,"Yes"
"GEMIN4",0.313796300521954,3327,0.000729797095539562,0.00212912853332146,"Yes"
"KIF3B",0.313290714768012,3336,0.000359838170628128,0.00112799108026315,"Yes"
"FASTKD2",0.296912671299634,3501,0.0144323612777822,0.0296737405560523,"No"
"GPR27",0.295173803265204,3518,0.027827523952037,0.052578461248382,"No"
"KBTBD11",0.286837967942061,3624,0.0928343247029954,0.14938875649942,"No"
"PLOD1",0.281186099816814,3692,0.0042462278791309,0.0101255350444132,"No"
"EIF2A",0.277447678887577,3743,0.000200503264051192,0.000672368757326799,"No"
"FKTN",0.277071922997511,3750,9.98227817038679e-06,4.64787899720329e-05,"No"
"TM9SF4",0.274515857412902,3786,0.000210915216445519,0.000702640405543288,"No"
"SERBP1",0.269662991199683,3860,0.000123715746341629,0.000438299151725894,"No"
"TMEM63C",0.267298421055747,3888,0.00951174063819883,0.0206147905193806,"No"
"WIZ",0.256777247831994,4016,0.00403010094360669,0.00967711631864332,"No"
"TRRAP",0.255126868436173,4047,0.00626857464517615,0.0142895026168461,"No"
"MAPT",0.254201954814801,4057,0.0709024037518927,0.118686153494508,"No"
"MIPOL1",0.250788139188906,4104,0.00204041119080099,0.00530234041985642,"No"
"BTBD9",0.243244557586598,4216,0.00279341456448524,0.00700212850760086,"No"
"STT3A",0.241480258009252,4235,0.0140387147914148,0.0289785472234132,"No"
"ZFAT",0.225837549249409,4443,0.000321204799386349,0.00102232564307215,"No"
"ABL2",0.225272879548753,4451,0.00113094970274117,0.00313046329296411,"No"
"RBAK",0.222730877012025,4484,0.000906775258688028,0.00257351722734548,"No"
"RREB1",0.220722254822196,4523,0.00975548561412257,0.0210963807050744,"No"
"PTPRF",0.218017064629684,4553,0.099076865133995,0.158000525452903,"No"
"HLTF",0.213624958327579,4615,0.0972756540986274,0.155630822262024,"No"
