"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:0006119","oxidative phosphorylation","19/173","151/18805",0.125827814569536,13.6774107108678,15.0713266585622,1.67237233460449e-16,3.36146839255503e-13,3.3060160467234e-13,"CHCHD10/NDUFS3/NDUFA3/COX8A/SDHAF2/COX6A1/UQCR11/COX6B1/NDUFB7/ATP5MG/NDUFB9/NDUFA2/NDUFB1/NDUFC2/NDUFB8/ATP5ME/NDUFA11/MT-ND2/MT-ND1",19,"BP",0.109826589595376,0.00802977931401223
"BP","GO:0045333","cellular respiration","22/173","245/18805",0.0897959183673469,9.76076442137549,13.3000873582593,8.73183329662413e-16,8.77549246310725e-13,8.63072785845269e-13,"CHCHD10/NDUFS3/NDUFA3/COX8A/BLOC1S1/SDHAF2/CHCHD5/COX6A1/UQCR11/COX6B1/NDUFB7/ATP5MG/NDUFB9/NDUFA2/ETFB/NDUFB1/NDUFC2/NDUFB8/ATP5ME/NDUFA11/MT-ND2/MT-ND1",22,"BP",0.127167630057803,0.013028449880351
"BP","GO:0009060","aerobic respiration","20/173","201/18805",0.0995024875621891,10.8158628821212,13.4816106786553,2.65010993046872e-15,1.77557365341404e-12,1.74628296470886e-12,"CHCHD10/NDUFS3/NDUFA3/COX8A/BLOC1S1/SDHAF2/COX6A1/UQCR11/COX6B1/NDUFB7/ATP5MG/NDUFB9/NDUFA2/NDUFB1/NDUFC2/NDUFB8/ATP5ME/NDUFA11/MT-ND2/MT-ND1",20,"BP",0.115606936416185,0.0106886466365328
"BP","GO:0019646","aerobic electron transport chain","15/173","93/18805",0.161290322580645,17.5321648331158,15.4003124339435,6.48915377920257e-15,3.26079977404929e-12,3.20700810456379e-12,"NDUFS3/NDUFA3/COX8A/SDHAF2/COX6A1/UQCR11/COX6B1/NDUFB7/NDUFB9/NDUFA2/NDUFB1/NDUFC2/NDUFB8/MT-ND2/MT-ND1",15,"BP",0.0867052023121387,0.00494549321988833
"BP","GO:0022904","respiratory electron transport chain","16/173","117/18805",0.136752136752137,14.8648782174794,14.4959276419939,1.17381873172998e-14,4.71875130155452e-12,4.64090858566085e-12,"NDUFS3/NDUFA3/COX8A/SDHAF2/COX6A1/UQCR11/COX6B1/NDUFB7/NDUFB9/NDUFA2/ETFB/NDUFB1/NDUFC2/NDUFB8/MT-ND2/MT-ND1",16,"BP",0.092485549132948,0.00622174953469822
"BP","GO:0033108","mitochondrial respiratory chain complex assembly","16/173","122/18805",0.131147540983607,14.2556618970909,14.1539110447951,2.30785061633476e-14,5.82831801234598e-12,5.73217136799463e-12,"NDUFS3/NDUFA3/COX14/SDHAF2/NDUFB7/HIGD2A/NDUFB9/NDUFA2/NDUFAF8/NDUFB1/NDUFC2/NDUFB8/COX17/NDUFA11/MT-ND2/MT-ND1",16,"BP",0.092485549132948,0.00648763626695028
"BP","GO:0042773","ATP synthesis coupled electron transport","15/173","101/18805",0.148514851485149,16.1434785097007,14.7040686143846,2.31972856212775e-14,5.82831801234598e-12,5.73217136799463e-12,"NDUFS3/NDUFA3/COX8A/SDHAF2/COX6A1/UQCR11/COX6B1/NDUFB7/NDUFB9/NDUFA2/NDUFB1/NDUFC2/NDUFB8/MT-ND2/MT-ND1",15,"BP",0.0867052023121387,0.00537091199149162
"BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","15/173","101/18805",0.148514851485149,16.1434785097007,14.7040686143846,2.31972856212775e-14,5.82831801234598e-12,5.73217136799463e-12,"NDUFS3/NDUFA3/COX8A/SDHAF2/COX6A1/UQCR11/COX6B1/NDUFB7/NDUFB9/NDUFA2/NDUFB1/NDUFC2/NDUFB8/MT-ND2/MT-ND1",15,"BP",0.0867052023121387,0.00537091199149162
"BP","GO:0042776","proton motive force-driven mitochondrial ATP synthesis","13/173","68/18805",0.191176470588235,20.7807718463108,15.7458495248761,4.33514420627974e-14,8.84464807695502e-12,8.69874264913408e-12,"NDUFS3/NDUFA3/NDUFB7/ATP5MG/NDUFB9/NDUFA2/NDUFB1/NDUFC2/NDUFB8/ATP5ME/NDUFA11/MT-ND2/MT-ND1",13,"BP",0.0751445086705202,0.00361605955862802
"BP","GO:0022900","electron transport chain","16/173","127/18805",0.125984251968504,13.6944153657093,13.8314532916201,4.40032242634578e-14,8.84464807695502e-12,8.69874264913408e-12,"NDUFS3/NDUFA3/COX8A/SDHAF2/COX6A1/UQCR11/COX6B1/NDUFB7/NDUFB9/NDUFA2/ETFB/NDUFB1/NDUFC2/NDUFB8/MT-ND2/MT-ND1",16,"BP",0.092485549132948,0.00675352299920234
