"GSEA_ID","Description","background","background_label","Gene","log2FC","rank","core_enrichment","background_pvalue","background_p.adjust","setSize","enrichmentScore","NES","GSEA_pvalue","GSEA_p.adjust","qvalue","leading_edge","matched_genes"
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","KLF15",0.60256256338843,829,FALSE,0.00134467513381734,0.00466171154216141,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","GGACT",0.463161363910839,1401,FALSE,3.56229989262457e-09,6.54987245439452e-08,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","E2F3",0.447053491737333,1491,FALSE,4.37168923942466e-07,4.33730784944775e-06,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","RPS6",0.336672865909367,2317,FALSE,0.0332390264852304,0.0721668644831714,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","PATJ",0.318355218641843,2494,FALSE,0.0049727775674773,0.0143869210528416,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","MTMR3",0.244226754638332,3382,FALSE,0.00070835390735876,0.00269147815960662,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","NUP50",0.18594642154041,4263,FALSE,0.0126446046321455,0.0318278907783781,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","STAT1",0.141909322957313,5078,FALSE,0.271545968518768,0.384721889261577,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","MAPK9",0.132836262229229,5272,FALSE,0.0259186854932574,0.0585911947076298,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","ANKRD26",0.131225854587737,5319,FALSE,0.128680074698508,0.21710803724093,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
"Denervation_1_5x_down_Aver","Denervation_1_5x_down_Aver","HSPCcouplevsNormal","HSPC couple vs Normal","GABARAP",0.121776909301318,5533,FALSE,0.0934664468516843,0.168159995395434,37,-0.381624209456545,-1.10400596468668,0.305560278864139,0.305560278864139,NA,"tags=22%, list=16%, signal=18%",37
