"GSEA_ID","Description","background","background_label","Gene","log2FC","rank","background_pvalue","background_p.adjust","是否为core gene","core_enrichment","setSize","enrichmentScore","NES","GSEA_pvalue","GSEA_p.adjust","qvalue","leading_edge","matched_genes"
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","SPTBN2",1.37916079794661,116,7.38618487030446e-12,1.89223075513298e-10,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","BHLHA15",1.31714844614478,134,5.20084449291195e-08,4.27921736520404e-07,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","SAPCD2",1.26727338499734,154,7.3337669806015e-12,1.88144083802903e-10,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","RALGAPA2",1.16571693416477,195,8.14013515902755e-11,1.5203242210102e-09,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","GRIN3A",1.1144691229442,223,2.87916448470559e-06,1.51079627916209e-05,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","PEX10",0.991327057650063,311,7.28861102267069e-07,4.40840294503652e-06,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","MEX3A",0.986918981390128,320,8.11224709350438e-09,8.38112587160356e-08,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","ADRA2A",0.976892999593293,327,9.43048069381879e-06,4.41006554923948e-05,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","CCDC154",0.974706205850833,328,5.94608482110455e-07,3.68173509634901e-06,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","HK2",0.951136956974633,349,3.15895102090733e-06,1.64766988429164e-05,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","PLXNB3",0.938909484434097,362,1.6068981263627e-09,2.03972211092016e-08,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","ACACA",0.931686102656,370,2.16143210094804e-11,4.89835220296735e-10,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","CHDH",0.905557989738568,406,8.12836372405739e-08,6.34046168712687e-07,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","PLEKHH1",0.905193727915609,407,2.75599899610367e-06,1.45200685499941e-05,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","PCSK6",0.873281961181978,454,1.21189230856789e-13,5.52614950872707e-12,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","SLC22A23",0.768282298805815,633,9.81920141225566e-06,4.57778287381985e-05,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","P4HA1",0.690136599251226,838,2.87542523403103e-06,1.5092677392187e-05,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","SIPA1L3",0.636899969559022,1036,1.52770052739516e-06,8.55980915134968e-06,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","SLC26A1",0.60616752947374,1162,6.3484263007694e-10,8.98917479146155e-09,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","CASKIN1",0.594794404129439,1201,2.66461870394043e-13,1.06270579140122e-11,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","DPYSL4",0.55670765071746,1369,0.00495605123056819,0.0116269241943949,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","USP54",0.545733386338394,1448,0.000313927327019567,0.00100213151963289,"Yes",TRUE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","POMK",0.510500049565674,1647,0.000155628104198358,0.000536764152433386,"No",FALSE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","MYO10",0.4677446786317,1922,2.99431678139205e-05,0.000123281379747996,"No",FALSE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","ZFP69B",0.398598069043249,2483,3.29371764935463e-11,6.98757800036139e-10,"No",FALSE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","GNL3L",0.385560370568315,2597,7.50231484112091e-05,0.000280226045910617,"No",FALSE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
"B123_1_5x_down","B123_1_5x_down","CRPCvsNormal","CRPC vs Normal","EPB41",0.384290111561392,2614,0.00166598133959863,0.00442501310878414,"No",FALSE,160,0.303065182389462,1.15659634116216,0.141333890863475,0.141333890863475,NA,"tags=14%, list=8%, signal=13%",160
