"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:0048284","organelle fusion","1/19","174/18805",0.00574712643678161,5.6881427707199,1.97579614158829,0.161975285637984,0.287379313460427,0.217870306166237,"CPLX3",1,"BP",0.0526315789473684,0.00925285828237171
"BP","GO:0071897","DNA biosynthetic process","1/19","175/18805",0.00571428571428571,5.65563909774436,1.96778056245525,0.16282990801858,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.00930603562882212
"BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/19","176/18805",0.00568181818181818,5.623504784689,1.95982654945451,0.163683704677069,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.00935921297527253
"BP","GO:0006839","mitochondrial transport","1/19","183/18805",0.00546448087431694,5.40839804429106,1.90580274215335,0.169637224281478,0.287379313460427,0.217870306166237,"TOMM6",1,"BP",0.0526315789473684,0.00973145440042542
"BP","GO:0006109","regulation of carbohydrate metabolic process","1/19","184/18805",0.00543478260869565,5.37900457665904,1.89831191335798,0.170484442235438,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.00978463174687583
"BP","GO:0006575","modified amino acid metabolic process","1/19","184/18805",0.00543478260869565,5.37900457665904,1.89831191335798,0.170484442235438,0.287379313460427,0.217870306166237,"ABHD16B",1,"BP",0.0526315789473684,0.00978463174687583
"BP","GO:0071478","cellular response to radiation","1/19","185/18805",0.00540540540540541,5.34992887624466,1.89087554321018,0.171330841225693,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.00983780909332624
"BP","GO:0000075","cell cycle checkpoint signaling","1/19","186/18805",0.00537634408602151,5.32116581777023,1.88349291487051,0.172176421999952,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.00989098643977666
"BP","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","1/19","186/18805",0.00537634408602151,5.32116581777023,1.88349291487051,0.172176421999952,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.00989098643977666
"BP","GO:0007219","Notch signaling pathway","1/19","187/18805",0.0053475935828877,5.29271038558964,1.87616332480197,0.173021185305285,0.287379313460427,0.217870306166237,"PGAM2",1,"BP",0.0526315789473684,0.00994416378622707
"BP","GO:0001959","regulation of cytokine-mediated signaling pathway","1/19","189/18805",0.00529100529100529,5.23670286828182,1.86166050994946,0.174708262494239,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.0100505184791279
"BP","GO:0032640","tumor necrosis factor production","1/19","191/18805",0.00523560209424084,5.18186828327363,1.84736172458496,0.176392078756271,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.0101568731720287
"BP","GO:0032680","regulation of tumor necrosis factor production","1/19","191/18805",0.00523560209424084,5.18186828327363,1.84736172458496,0.176392078756271,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.0101568731720287
"BP","GO:0062207","regulation of pattern recognition receptor signaling pathway","1/19","191/18805",0.00523560209424084,5.18186828327363,1.84736172458496,0.176392078756271,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.0101568731720287
"BP","GO:0097553","calcium ion transmembrane import into cytosol","1/19","191/18805",0.00523560209424084,5.18186828327363,1.84736172458496,0.176392078756271,0.287379313460427,0.217870306166237,"GP1BB",1,"BP",0.0526315789473684,0.0101568731720287
"BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","1/19","192/18805",0.00520833333333333,5.15487938596491,1.84028721671541,0.177232765900551,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.0102100505184791
"BP","GO:0006006","glucose metabolic process","1/19","193/18805",0.00518134715025907,5.12817016634851,1.83326178811807,0.178072640044853,0.287379313460427,0.217870306166237,"PGAM2",1,"BP",0.0526315789473684,0.0102632278649295
"BP","GO:0061025","membrane fusion","1/19","193/18805",0.00518134715025907,5.12817016634851,1.83326178811807,0.178072640044853,0.287379313460427,0.217870306166237,"CPLX3",1,"BP",0.0526315789473684,0.0102632278649295
"BP","GO:0006941","striated muscle contraction","1/19","194/18805",0.00515463917525773,5.10173629951167,1.82628481998945,0.178911701931761,0.287379313460427,0.217870306166237,"PGAM2",1,"BP",0.0526315789473684,0.01031640521138
"BP","GO:0061157","mRNA destabilization","1/19","194/18805",0.00515463917525773,5.10173629951167,1.82628481998945,0.178911701931761,0.287379313460427,0.217870306166237,"DND1",1,"BP",0.0526315789473684,0.01031640521138
"BP","GO:0071706","tumor necrosis factor superfamily cytokine production","1/19","196/18805",0.00510204081632653,5.04967776584318,1.81247384470751,0.180587391900551,0.287379313460427,0.217870306166237,"TREX1",1,"BP",0.0526315789473684,0.0104227599042808
