"Gene","log2FC","rank","background_pvalue","background_p.adjust"
"NDUFS3",-0.045944906900929,14907,0.481520275374055,0.962718731948181
"BAX",-0.0469481758962695,14962,0.535976992520422,0.971231526571388
"SURF1",-0.0469524195285329,14963,0.56747890606433,0.973952866602945
"NDUFB8",-0.0484047964987884,15056,0.567783588614921,0.973952866602945
"PDP1",-0.050200426788678,15174,0.552315646675255,0.972817794316773
"HTRA2",-0.0512458437468677,15234,0.380674082414438,0.961953958507263
"COX6B1",-0.0573285590471606,15579,0.507486509042798,0.967682456406037
"COX7B",-0.0582080196192587,15634,0.550875207660879,0.972817794316773
"TIMM10",-0.0768422053854856,16480,0.403481406616151,0.962613387123402
"LDHB",-0.0914295429203129,16875,0.547985587737681,0.972817794316773
"NDUFB1",-0.09998146640286,17086,0.323951660028938,0.961953958507263
"BDH2",-0.133515244156561,17601,0.180038399172095,0.961953958507263
"TCIRG1",-0.1676037346524,17904,0.233122639991545,0.961953958507263
