"GSEA_ID","Description","background","background_label","Gene","log2FC","rank","core_enrichment","background_pvalue","background_p.adjust","setSize","enrichmentScore","NES","GSEA_pvalue","GSEA_p.adjust","qvalue","leading_edge","matched_genes"
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","TFRC",0.0964013760881124,1797,FALSE,0.405917617598006,0.962613387123402,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","PHB2",0.064448165336743,3322,FALSE,0.43604919010272,0.962613387123402,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","TNFRSF4",0.0116552169220652,7549,FALSE,0.910601011064957,0.996396890482989,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","AXL",0.00800916894807058,7934,FALSE,0.939994902104943,0.996725389280917,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","LEP",0.00432627157318116,8319,FALSE,0.866415413163571,0.994615736889418,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","B2M",0.00326019359849994,8446,FALSE,0.978428764277206,0.997885184331778,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","HTR2A",-0.0192199563956702,12203,FALSE,0.438885928760328,0.962613387123402,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","LAPTM5",-0.0590470195202633,15680,TRUE,0.67416958013187,0.982229028624857,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
"Immune_from_106GO","Immune_from_106GO","CRPCvsHSPC","CRPC vs HSPC","TYROBP",-0.156924828877196,17829,TRUE,0.270324270709583,0.961953958507263,9,-0.368300771313252,-0.845953427193012,0.645505097312326,0.645505097312326,NA,"tags=22%, list=14%, signal=19%",9
