"Gene","log2FC","rank","background_pvalue","background_p.adjust","是否为core gene"
"KLK15",1.37282560183721,121,8.32050183074277e-12,2.08766876978499e-10,"No"
"COLEC12",1.25704161481192,161,6.36868682506865e-08,5.11342565040457e-07,"No"
"BIRC5",1.0325438621567,277,8.63831769775688e-12,2.16147275434558e-10,"No"
"MAOA",1.01195170311896,291,6.68540033458218e-07,4.08686487655549e-06,"No"
"SREBF1",0.827953936096387,518,1.94258176682699e-06,1.05825226820346e-05,"No"
"SPPL2B",0.594962689945023,1200,1.20830967775807e-08,1.18279660096082e-07,"No"
"ANXA3",0.538892351055528,1486,0.0384521416338214,0.0699638229986435,"No"
"YIF1B",0.525880835581899,1555,1.63195676754502e-08,1.52789965740529e-07,"No"
"ZDHHC24",0.500074600423834,1710,2.88658402174152e-09,3.3777286189065e-08,"No"
"TSPAN17",0.489231953112574,1789,3.58077414817939e-09,4.08025081663411e-08,"No"
"PHB2",0.402058083601992,2449,0.000158874805753116,0.000547238770862985,"No"
"VPS37B",0.398316975007063,2485,0.000280468580484263,0.000906091102073851,"No"
"CDC25C",0.388715030803413,2567,1.93238982622919e-07,1.35185877311001e-06,"No"
"RABGGTA",0.362657070535597,2810,7.17298188271185e-07,4.34710308791024e-06,"No"
"VPS54",0.335423422115469,3082,6.28788329958746e-05,0.000239379900688338,"No"
"SERINC2",0.29790742988198,3490,0.0966891191065234,0.154814467882167,"No"
"TRAM1L1",0.274891410098224,3780,0.074711874804062,0.123916017903477,"No"
"TNFRSF4",0.244973194071826,4193,0.0836650626569327,0.13674177116066,"No"
"CSE1L",0.232114910131637,4349,0.002566245087545,0.00649058886307075,"No"
"TYROBP",0.172308052357699,5249,0.376100142018955,0.476510036354182,"No"
"LPIN2",0.14980005507894,5626,0.138835467477719,0.210453829788218,"No"
"TUBA1C",0.135417279814471,5857,0.253773288396156,0.346755153040409,"No"
"SMARCB1",0.127191028578495,6000,0.0703416013312288,0.117909487924771,"No"
"SLC1A2",0.070521488104534,7083,0.503591484405663,0.60196335672756,"No"
"GABBR1",0.0650036716951439,7190,0.635263757586661,0.719874737764838,"No"
"LAPTM5",0.0556335315573446,7414,0.77840247539528,0.836764337074517,"No"
"SLC28A2",0.00991291604864368,8733,0.444461995606117,0.545197959286908,"No"
"GSX1",0.00141876004916898,9147,0.776420005090487,0.835321463834541,"No"
"TAAR9",-0.00191692004463915,9432,0.688213626276812,0.76428198550415,"No"
"SEL1L2",-0.00224484750283343,9463,0.841282050101495,0.886283755191355,"No"
"SYT5",-0.00949395097050836,10061,0.851063290021685,0.893728990199845,"No"
"OTOG",-0.0132640720965359,10275,0.0151550884701758,0.0309818518182687,"No"
