"Gene","log2FC","rank","in_gene_set"
"PPP2R3B",0.305709804700865,1272,FALSE
"ZMYND19",0.30570503479957,1273,FALSE
"EIF3K",0.305697697372483,1274,FALSE
"IDH3B",0.305652852671719,1275,FALSE
"RHBDD2",0.305529648597836,1276,TRUE
"DDAH2",0.305523482297451,1277,FALSE
"AXIN1",0.305464362483944,1278,FALSE
"VWA1",0.305336988142788,1279,FALSE
"HEBP1",0.305317419924171,1280,FALSE
"RPL36A",0.305281065536367,1281,FALSE
"TBKBP1",0.305236702718339,1282,FALSE
"TIMMDC1",0.305100322895325,1283,FALSE
"ZNF862",0.305012688959065,1284,FALSE
"MYL12A",0.304953363738532,1285,FALSE
"BOLA3",0.304866080979074,1286,FALSE
"PMM1",0.304734271158563,1287,FALSE
"PAM16",0.304721635054463,1288,FALSE
"PNPLA2",0.304603497548464,1289,FALSE
"NOL12",0.304543976079724,1290,FALSE
"TBC1D10C",0.304425153589279,1291,FALSE
"LRWD1",0.304067153455509,1292,FALSE
"TIMM44",0.304024196225587,1293,FALSE
"TSC22D4",0.30402033749584,1294,FALSE
"THOC7",0.304018496227644,1295,FALSE
"DNAJC30",0.304002971712411,1296,FALSE
"PRDX1",0.303953899469006,1297,FALSE
"RPS8",0.303790776408569,1298,FALSE
"BAG1",0.30359324691359,1299,FALSE
"ULK3",0.303339697081754,1300,FALSE
"STK11IP",0.303072363888794,1301,FALSE
"AP2S1",0.303057419713864,1302,FALSE
"ARSA",0.303047283915284,1303,FALSE
"RPS18",0.303040578703968,1304,FALSE
"FES",0.302954131793075,1305,FALSE
"NOL3",0.302777384888764,1306,FALSE
"MGMT",0.302727623307895,1307,FALSE
"DPM2",0.302631991093891,1308,FALSE
"LYRM9",0.302479227858964,1309,TRUE
"CDK9",0.302389679936095,1310,FALSE
"COL7A1",0.302108437278999,1311,FALSE
"MRPL34",0.301829370824899,1312,FALSE
"CTSF",0.301521637179373,1313,FALSE
"DTYMK",0.301465831058692,1314,FALSE
"RDH14",0.301338126876938,1315,FALSE
"COX6B1",0.301304706320898,1316,FALSE
"PILRB",0.301297759263247,1317,FALSE
"ZNF32",0.301189660573157,1318,FALSE
"CCDC106",0.301171113118821,1319,FALSE
"MUC1",0.300977747134512,1320,TRUE
"JSRP1",0.300733990467108,1321,FALSE
"PICK1",0.300649397885878,1322,FALSE
"RPS13",0.300637242843314,1323,FALSE
"FKBP2",0.300587006834136,1324,FALSE
"RAB6B",0.300574034694298,1325,FALSE
"ADH1B",0.300521298140352,1326,FALSE
"INO80E",0.300459211791441,1327,FALSE
"XAB2",0.30012742290242,1328,FALSE
"PARVB",0.300034129680917,1329,FALSE
"RPA3",0.300002626886479,1330,FALSE
"TMEM208",0.299847427154177,1331,FALSE
"MYOM1",0.299779862649179,1332,FALSE
"DHRS3",0.299521748853968,1333,FALSE
"DECR1",0.299475514482177,1334,FALSE
"ENKD1",0.299256736373081,1335,FALSE
"CDK5",0.299256201555764,1336,FALSE
"LONP1",0.299244364894903,1337,FALSE
"TBCA",0.299149290382323,1338,FALSE
"PDZD4",0.299106842052667,1339,FALSE
"PIN4",0.299030779090969,1340,FALSE
"RPS7",0.299022179623176,1341,FALSE
"JUND",0.298978651673046,1342,FALSE
"SEPHS2",0.298951008940094,1343,FALSE
"CD164L2",0.298514311615274,1344,FALSE
"RRP9",0.298356574040779,1345,FALSE
"PES1",0.298274665338482,1346,FALSE
"LBH",0.298261168710282,1347,FALSE
"PPP1R3F",0.298160968659432,1348,FALSE
"MVP",0.297998909030583,1349,FALSE
"ZNF219",0.297943949127971,1350,FALSE
"IGFBP3",0.297631287796454,1351,FALSE
"RABEP2",0.297456097381789,1352,FALSE
"PQBP1",0.29744829150637,1353,FALSE
"RBM10",0.297392176222339,1354,FALSE
"TIMM17B",0.297301821928682,1355,FALSE
"SMIM20",0.297254226846606,1356,FALSE
"TTC32",0.29723027798258,1357,FALSE
"DAD1",0.297127177633514,1358,FALSE
"CCDC115",0.297108511350211,1359,FALSE
"RANGAP1",0.297096821914066,1360,FALSE
"SPSB1",0.297090665888981,1361,FALSE
"IFT27",0.297019714308066,1362,FALSE
"RNF207",0.297011561006038,1363,FALSE
"RFXANK",0.296972423233102,1364,FALSE
"KLHL40",0.296873536745829,1365,FALSE
"RNF25",0.296696796021287,1366,FALSE
"ZFYVE27",0.296607466425243,1367,FALSE
"LEMD2",0.296524829340726,1368,FALSE
"ARPC3",0.296514749463507,1369,FALSE
"RNF7",0.296461942491163,1370,FALSE
"PLA2G6",0.296199160311587,1371,FALSE
"USP43",0.29617028239433,1372,FALSE
"SLC25A6",0.295946728909841,1373,FALSE
"MTERF3",0.295936341836018,1374,FALSE
"EBP",0.295703278687555,1375,FALSE
"GSTP1",0.295532836488785,1376,FALSE
"ARL3",0.295393938697686,1377,FALSE
"NAA20",0.295304638780685,1378,FALSE
"DBNL",0.295168743015941,1379,FALSE
"TOMM40",0.295076473347007,1380,FALSE
"GALK1",0.295048200833129,1381,FALSE
"MCM7",0.295046305160941,1382,FALSE
"NEIL2",0.295021111346571,1383,FALSE
"ATG4B",0.294872917648131,1384,FALSE
"NSMF",0.294701102463219,1385,FALSE
"PRR14",0.294643709580841,1386,FALSE
"DDX54",0.294570587727917,1387,FALSE
"TSEN34",0.294353997806397,1388,FALSE
"TACO1",0.294308048379117,1389,FALSE
"IMP3",0.29430173894856,1390,FALSE
"ERF",0.294218905499274,1391,FALSE
"FTCD",0.294175742542286,1392,FALSE
"PDCD5",0.294159079145481,1393,FALSE
"INTS1",0.294097636031854,1394,FALSE
"UCHL1",0.294029374022403,1395,FALSE
"LAPTM4B",0.294025808706203,1396,FALSE
"HSPB8",0.293929708749096,1397,FALSE
"LGALS1",0.293810046056346,1398,FALSE
"STOML2",0.293765307384626,1399,FALSE
"FLYWCH1",0.293694875491382,1400,FALSE
"IRF2BP1",0.293666236426878,1401,FALSE
"KIAA0930",0.293635810539947,1402,FALSE
"NDUFA13",0.293609766554839,1403,FALSE
"TPRA1",0.293445682356778,1404,FALSE
"AKR1C3",0.293438145352788,1405,FALSE
"IFI44",0.293418097321926,1406,FALSE
"ZGLP1",0.293407714072531,1407,FALSE
"NR1H2",0.293366640793785,1408,FALSE
"P2RX5",0.293353784323381,1409,FALSE
"PLA2G7",0.293231081975836,1410,FALSE
"UBE2J2",0.293175201702046,1411,FALSE
"GKAP1",0.29316534274175,1412,FALSE
"RSPH1",0.293157906372271,1413,FALSE
"RHEB",0.293123082564605,1414,FALSE
"UBA52",0.293102374777912,1415,FALSE
"FAM193B",0.293049706317526,1416,FALSE
"ELMO3",0.293012650879918,1417,FALSE
"TSEN54",0.292970724613309,1418,FALSE
"NSMCE1",0.29296110797173,1419,FALSE
"ZNF598",0.29291295984459,1420,FALSE
"PRDX2",0.292879156688486,1421,FALSE
"FADD",0.292744351350204,1422,FALSE
"PSME1",0.292741303842825,1423,FALSE
"PACSIN1",0.292690581989087,1424,FALSE
"GMPR",0.292666250507644,1425,FALSE
"FADS3",0.292646270865411,1426,FALSE
"S100A1",0.292633991271766,1427,FALSE
"MLLT1",0.29255098271502,1428,FALSE
"LYL1",0.292537267532636,1429,FALSE
"ANP32B",0.292487462963273,1430,FALSE
"TIGD5",0.292475601449238,1431,FALSE
"VCPKMT",0.292349005591082,1432,FALSE
"PCYT2",0.292195376038725,1433,FALSE
"COA4",0.292134172918191,1434,FALSE
"TMEM86B",0.292124429060784,1435,FALSE
"CLDN5",0.29205041829925,1436,FALSE
"ZNF385A",0.291812435536525,1437,FALSE
"CD320",0.291712799573628,1438,FALSE
"SNRPC",0.2916790958115,1439,FALSE
"BCS1L",0.291643337965089,1440,FALSE
"CPSF1",0.291643332070987,1441,FALSE
"IFT57",0.29154034576083,1442,FALSE
"NOSIP",0.291318136842971,1443,FALSE
"KCTD13",0.291284819416887,1444,FALSE
"NMRAL1",0.291219643068747,1445,FALSE
"COMMD1",0.291176146836779,1446,FALSE
"APOBEC2",0.2909333383012,1447,FALSE
"TATDN2",0.29070479222391,1448,FALSE
"LMTK3",0.290496289516069,1449,FALSE
"TMEM129",0.290487905784005,1450,FALSE
"CASQ2",0.290280915284175,1451,FALSE
"CTAG2",0.290176176357365,1452,FALSE
"ERVK3-1",0.290012050318702,1453,FALSE
"GSDMB",0.289988690241801,1454,FALSE
"TOP1MT",0.289975155743276,1455,FALSE
"IRF7",0.289733973883854,1456,FALSE
"FDXR",0.289668676752169,1457,FALSE
"TUBA3D",0.289517338744844,1458,FALSE
"CCER2",0.289497226214439,1459,FALSE
"GSC",0.289437004572687,1460,FALSE
"EXOC3",0.289289757641644,1461,FALSE
"DUSP8",0.289261634302698,1462,FALSE
"TMC6",0.289226505996623,1463,FALSE
"ARPC4",0.289177559298699,1464,FALSE
"WDR46",0.288887116397437,1465,FALSE
"TGFB1",0.288766468543837,1466,FALSE
"MTG1",0.288587119701354,1467,FALSE
"OTUB1",0.288509594930557,1468,FALSE
"TALDO1",0.288507309382932,1469,FALSE
"GTF3C5",0.288424048331611,1470,FALSE
"RPS11",0.288420000266566,1471,FALSE
"NEB",0.288407314309976,1472,FALSE
"MRPS18C",0.288393781949066,1473,FALSE
"GRIN3A",0.288351922052304,1474,FALSE
"ANKRD39",0.288034990861973,1475,FALSE
"FKBP10",0.287995754498431,1476,FALSE
"SDR39U1",0.287962140365136,1477,FALSE
"EIF3B",0.287830225711394,1478,FALSE
"MAP7D1",0.287795918489233,1479,FALSE
"UBE2D2",0.287627808700035,1480,FALSE
"RPL36AL",0.287418313707184,1481,FALSE
"EBNA1BP2",0.287220271185956,1482,FALSE
"RAB11B",0.286922437021569,1483,FALSE
"RNF149",0.286852163320647,1484,FALSE
"PSMA5",0.286691146859512,1485,FALSE
"LZTR1",0.286551181186166,1486,FALSE
"TMEM38A",0.286320244461168,1487,FALSE
"MRPL2",0.285945059269999,1488,FALSE
"EVL",0.285885658226023,1489,FALSE
"MOB2",0.285829473669044,1490,FALSE
"EIF1",0.285733129760468,1491,FALSE
"CDC26",0.285616750902026,1492,FALSE
"CMTM7",0.285548946725483,1493,FALSE
"EPN1",0.2854308109304,1494,FALSE
"B3GALT6",0.285366730005688,1495,FALSE
"ADAMTS13",0.285175648831015,1496,FALSE
"SCO2",0.285071281087685,1497,FALSE
"JMJD6",0.285068148125329,1498,FALSE
"NAXE",0.284824909614247,1499,FALSE
"MKNK2",0.284819992696575,1500,FALSE
"SOD1",0.284792079986536,1501,FALSE
"SFXN4",0.284723778750549,1502,FALSE
"RAB1B",0.284564457995063,1503,FALSE
"EHBP1L1",0.284422103973167,1504,FALSE
"SPDEF",0.284331688938884,1505,FALSE
"MYL6B",0.284298763412733,1506,FALSE
"TBC1D10A",0.283975979824876,1507,FALSE
"SNRPA",0.283824845241044,1508,FALSE
"GMNN",0.283628024352566,1509,FALSE
"CBR3",0.283624403352366,1510,FALSE
"C20orf96",0.28362070041295,1511,FALSE
"PTGDS",0.283598085985139,1512,FALSE
"SOCS1",0.283537473918072,1513,FALSE
"AK1",0.283520237795052,1514,FALSE
"NOP10",0.283462637233959,1515,FALSE
"ANKRD54",0.283428105981567,1516,FALSE
"PSMD9",0.283416336440999,1517,FALSE
"RPL10",0.28315874174436,1518,FALSE
"SMYD1",0.283105882431425,1519,FALSE
"CD63",0.283104337951324,1520,FALSE
"STX10",0.283070912356237,1521,FALSE
"ZNF706",0.283056374873409,1522,FALSE
"SMCO4",0.282807315068064,1523,FALSE
"TUBGCP2",0.282748633745561,1524,FALSE
"CRAT",0.282728679997099,1525,FALSE
"CCDC12",0.282707692991263,1526,FALSE
"GPR137",0.282699045336849,1527,FALSE
"REEP6",0.28253205442891,1528,FALSE
"POLD2",0.2825213127586,1529,FALSE
"TPRG1L",0.28250054414503,1530,FALSE
"NDUFB4",0.282377175868781,1531,FALSE
"NDUFB5",0.282171651385716,1532,FALSE
"SUMO2",0.28212042894839,1533,FALSE
"TRAPPC3",0.282028462128427,1534,FALSE
"LZTS2",0.28202845036898,1535,FALSE
"LRRC47",0.282027093403377,1536,FALSE
"BAMBI",0.281978092980628,1537,FALSE
"IPO4",0.281812864527693,1538,FALSE
"MRPL47",0.2818123529071,1539,FALSE
"PRDX6",0.281790612424016,1540,FALSE
"MIF",0.281669203398517,1541,FALSE
"CALM2",0.281625529078067,1542,FALSE
"RPS23",0.281586308052408,1543,FALSE
"KPTN",0.281513949709841,1544,FALSE
"CDR2L",0.281502266633633,1545,FALSE
"ASPHD1",0.281238716159327,1546,FALSE
"NMRK2",0.281012254035659,1547,FALSE
"SMDT1",0.280941048726206,1548,FALSE
"MYL5",0.280873277286827,1549,FALSE
"MSX1",0.280845049350873,1550,FALSE
"CPOX",0.280741940757053,1551,FALSE
"SRI",0.280703643602154,1552,FALSE
"POLR2G",0.280641678550384,1553,FALSE
"SKP1",0.28062649771706,1554,FALSE
"IGSF9",0.280564980553688,1555,FALSE
"ZFPM1",0.280545157528415,1556,FALSE
"ECH1",0.280468991658872,1557,FALSE
"SNX17",0.2802205903341,1558,FALSE
"SURF6",0.280179203764016,1559,FALSE
"THOC6",0.280103241352094,1560,FALSE
"RITA1",0.279928810425917,1561,FALSE
"UBE2F",0.27988273593435,1562,FALSE
"PPAN",0.279871285935754,1563,FALSE
"NEURL1",0.279747238727297,1564,FALSE
"CBX4",0.279395079028421,1565,FALSE
"GCAT",0.27939074590083,1566,FALSE
"CRELD2",0.279023402746293,1567,FALSE
"TSPAN17",0.278908443024357,1568,FALSE
"PLIN1",0.278602194234037,1569,FALSE
"CD52",0.278316465306867,1570,FALSE
"KHDRBS3",0.278302430411369,1571,FALSE
"ATG4D",0.278277500836862,1572,FALSE
"RFC4",0.277888722736303,1573,FALSE
"LRP3",0.27788821503305,1574,FALSE
"LTB",0.277858214745974,1575,FALSE
"TSPAN33",0.277499680051834,1576,FALSE
"HBA1",0.277434503636684,1577,FALSE
"PSME2",0.277279168230769,1578,FALSE
"FAM20C",0.277275540241957,1579,FALSE
"CIRBP",0.277268323701353,1580,TRUE
"FBXW4",0.277118429136926,1581,FALSE
"SRA1",0.277023732472713,1582,FALSE
"WNT6",0.276978963645732,1583,FALSE
"HNRNPM",0.276931794012069,1584,FALSE
"MRPS33",0.276832931318766,1585,FALSE
"IFITM3",0.276799926363259,1586,FALSE
"NDUFA10",0.276668899060084,1587,FALSE
"CACFD1",0.276644950058419,1588,FALSE
"PRCC",0.276592527513247,1589,FALSE
"PSMB3",0.276376426850783,1590,FALSE
"ARAF",0.276368470122815,1591,FALSE
"HNRNPH3",0.276362768816055,1592,FALSE
"EFNA4",0.276350510805276,1593,FALSE
"DNAJB1",0.276341247438386,1594,FALSE
"APBA3",0.276293789695992,1595,FALSE
"RCN3",0.276069505679001,1596,FALSE
"SEMA3B",0.27595713444075,1597,FALSE
"TCIRG1",0.275635161150007,1598,FALSE
"CHMP6",0.275567080235252,1599,FALSE
"GHITM",0.275541118793448,1600,FALSE
"FNTA",0.275524153425994,1601,FALSE
"IDH3G",0.275420350871985,1602,FALSE
"PFKM",0.275405406035806,1603,FALSE
"MMAB",0.275337723015794,1604,FALSE
"REXO4",0.275190364319371,1605,FALSE
"SDF4",0.275176042605467,1606,FALSE
"NCLN",0.275005090615694,1607,FALSE
"PRR15",0.274850428568771,1608,FALSE
"FBXO6",0.274843536710257,1609,FALSE
"SIRT6",0.274833381172316,1610,FALSE
"MYL12B",0.274790913545513,1611,FALSE
"TMEM91",0.27441122768999,1612,FALSE
"HDHD5",0.274391751949062,1613,FALSE
"TPM2",0.274280631146628,1614,FALSE
"EMC8",0.274115258335328,1615,TRUE
"PHKG2",0.27397353711075,1616,FALSE
"RGS2",0.273947503790599,1617,FALSE
"TMEM175",0.27390074091615,1618,FALSE
"EIF3H",0.27388656081323,1619,FALSE
"PRKCD",0.273695529833512,1620,FALSE
"PLOD3",0.273641145276618,1621,FALSE
"PNMT",0.273564859325066,1622,FALSE
"RPP38",0.273555042058009,1623,FALSE
"SAT1",0.273413287219033,1624,FALSE
"NDUFAF6",0.273403611169988,1625,FALSE
"SCAMP3",0.273368780142541,1626,FALSE
"KIAA2013",0.2733548259832,1627,FALSE
"SP5",0.273271454717991,1628,FALSE
"MT2A",0.273257232732992,1629,FALSE
"AGR3",0.273189546680585,1630,FALSE
"SEC31B",0.273141916314226,1631,FALSE
"ELN",0.273115908639296,1632,FALSE
"NNMT",0.27310924631292,1633,FALSE
"SLC25A14",0.273035834110698,1634,FALSE
"TOR3A",0.272616669678661,1635,FALSE
"CHMP4B",0.272572428558771,1636,FALSE
"NRGN",0.27246500563059,1637,FALSE
"NENF",0.272401041015943,1638,FALSE
"RHOB",0.272168517892664,1639,FALSE
"THEM6",0.27202827030245,1640,FALSE
"SSR4",0.271995505203784,1641,FALSE
"GEMIN8",0.271765980386077,1642,FALSE
"SAMM50",0.271764605332016,1643,FALSE
"SURF1",0.271749232347561,1644,FALSE
"MAP1S",0.271653549571387,1645,FALSE
"PCDHB3",0.271612762966086,1646,FALSE
"STX16",0.271590436896555,1647,FALSE
"KANK3",0.271502169458034,1648,FALSE
"NOC4L",0.271404227175592,1649,FALSE
"MTG2",0.271342715961893,1650,FALSE
"DNASE2",0.271276154874444,1651,FALSE
"TTR",0.271216137667352,1652,FALSE
"ACADVL",0.271184741757403,1653,FALSE
"PET117",0.271151575884769,1654,FALSE
"YIF1B",0.271060450166364,1655,FALSE
"TRAF2",0.271019871613177,1656,FALSE
"CUTC",0.270988155176951,1657,FALSE
"TPD52L2",0.270897893699901,1658,FALSE
"ABCF3",0.270736242248374,1659,FALSE
"ZMAT2",0.27064933940057,1660,FALSE
"ZBTB7B",0.270587610542841,1661,FALSE
"CSNK2B",0.270583987107102,1662,FALSE
"ZSWIM7",0.270561703378096,1663,FALSE
"COMMD5",0.270497109147442,1664,FALSE
"APOC1",0.270457056500647,1665,FALSE
"THBS4",0.270372423506157,1666,FALSE
"POLR2K",0.270188854829431,1667,FALSE
"AGER",0.270186761783915,1668,TRUE
"PLAC9",0.270164730018004,1669,FALSE
"FITM1",0.270111735957897,1670,FALSE
"ATOH8",0.270027540771062,1671,FALSE
"PCMT1",0.269986861831539,1672,FALSE
"RNPEPL1",0.269959364867778,1673,FALSE
"EID2",0.269841233549442,1674,FALSE
"DOK1",0.269661034308987,1675,FALSE
"TOR2A",0.269565435683999,1676,FALSE
"ZNF707",0.269354630635261,1677,FALSE
"SGCA",0.269256531439472,1678,FALSE
"MAP2K3",0.269132285802602,1679,FALSE
"TBC1D10B",0.269116787594876,1680,FALSE
"THOP1",0.269099203798292,1681,FALSE
"SNRPB",0.268964270834093,1682,FALSE
"MYBPH",0.268954936417347,1683,FALSE
"FAM234A",0.268929617548276,1684,FALSE
"CHMP1A",0.268868859268026,1685,FALSE
"COA6",0.268865055766806,1686,FALSE
"MRPS6",0.268784880386933,1687,FALSE
"RXRA",0.268751002884385,1688,FALSE
"MRM1",0.268745083011752,1689,FALSE
"EEF1B2",0.268703817287281,1690,FALSE
"BOLA1",0.268584869245385,1691,FALSE
"TMEM101",0.268574011205971,1692,FALSE
"DCST2",0.268496231647985,1693,FALSE
"SPINT2",0.268464975090247,1694,FALSE
"LYPD6B",0.268377893528804,1695,FALSE
"TMEM234",0.268269977188022,1696,FALSE
"AKAP8L",0.268170020940643,1697,FALSE
"CDK16",0.268148275703823,1698,FALSE
"B4GALT7",0.2681414645663,1699,FALSE
"MRFAP1",0.268075699516639,1700,FALSE
"ACOT7",0.267992700061771,1701,FALSE
"PFDN5",0.26797511015903,1702,FALSE
"RPS6KL1",0.267864706525321,1703,FALSE
"EIF1B",0.267778474769542,1704,FALSE
"SLC25A37",0.26764309439537,1705,FALSE
"HNRNPUL2",0.267624791890193,1706,FALSE
"TIA1",0.267492433117038,1707,FALSE
"TMED9",0.266895381054397,1708,FALSE
"P4HTM",0.26679331037782,1709,FALSE
"APH1A",0.266695611199662,1710,FALSE
"PKMYT1",0.266624547300792,1711,FALSE
"IFT43",0.266380007596952,1712,FALSE
"ZNF263",0.266259653734474,1713,FALSE
"CDKN2B",0.266171632708086,1714,FALSE
"HMGA1",0.266122164403403,1715,FALSE
"ZNF622",0.26611865550114,1716,FALSE
"MRGBP",0.266063533678459,1717,FALSE
"SLC25A28",0.266034479349198,1718,FALSE
"PKM",0.266030110147756,1719,FALSE
"SYNPO2L",0.26587831179648,1720,FALSE
"DHX34",0.265803632374985,1721,FALSE
"RASAL3",0.265800456835747,1722,FALSE
"THBS3",0.265752877377389,1723,FALSE
"SLC25A33",0.265711873122878,1724,FALSE
"RRAGC",0.265660226443447,1725,FALSE
"MVK",0.265461615822306,1726,FALSE
"INHA",0.265444073570632,1727,FALSE
"HMGCL",0.265432723789795,1728,FALSE
"TST",0.265425342026665,1729,FALSE
"RNH1",0.26535449048939,1730,FALSE
"PRR15L",0.265248270221916,1731,FALSE
"CCDC9",0.265125863247069,1732,FALSE
"ZBTB45",0.265091633806424,1733,FALSE
"SLC25A22",0.265037459260411,1734,FALSE
"PFKP",0.264879894232414,1735,FALSE
"ZBTB17",0.264707783923112,1736,FALSE
"TFEB",0.264597656822275,1737,FALSE
"CLDND2",0.264397867282301,1738,FALSE
"UNC45A",0.264174712260082,1739,FALSE
"C2CD4B",0.264045975945556,1740,FALSE
"RPS4Y1",0.263993346123458,1741,FALSE
"ARHGEF1",0.263978497908525,1742,FALSE
"LMOD3",0.263949212247112,1743,FALSE
"FHL3",0.263879819673682,1744,FALSE
"TMEM60",0.263691079063085,1745,FALSE
"PLPPR2",0.263679059949117,1746,FALSE
"RAB40C",0.263628760157562,1747,FALSE
"STEAP1",0.263606601743107,1748,FALSE
"PEX16",0.263555504578802,1749,FALSE
"SECTM1",0.263475860000042,1750,FALSE
"TMEM126A",0.263475677490889,1751,FALSE
"CEP170B",0.263449091972341,1752,FALSE
"CSNK1E",0.26342503471955,1753,FALSE
"OVOL2",0.263414600692052,1754,FALSE
"PCSK4",0.263357809169299,1755,FALSE
"DYNLT1",0.263228043539036,1756,FALSE
"GNG10",0.263159830232083,1757,TRUE
"C1QTNF12",0.263118450773174,1758,TRUE
"CTU2",0.263102677338926,1759,FALSE
"LY6E",0.263048108374966,1760,FALSE
"HNRNPAB",0.262894025020149,1761,FALSE
"PDCL3",0.262885918717731,1762,FALSE
"RPL19",0.262857176106388,1763,FALSE
"ITGB1BP1",0.262825671941886,1764,FALSE
"LUC7L2",0.262705835841202,1765,FALSE
"CORO1B",0.262664933698636,1766,FALSE
"ENY2",0.262632302160514,1767,FALSE
"MED16",0.26252360546786,1768,FALSE
"VMP1",0.262523450687077,1769,FALSE
"LYPLA2",0.262484968893775,1770,FALSE
"TCEAL9",0.262425191850055,1771,FALSE
"KCNC2",0.262336725156106,1772,FALSE
"GDI1",0.262326881039271,1773,FALSE
"VSTM2L",0.262283459319286,1774,FALSE
"ECSIT",0.26224816018171,1775,FALSE
"SUB1",0.262179553448866,1776,FALSE
"PSMD13",0.261628793404268,1777,FALSE
"PRMT1",0.261534898267438,1778,FALSE
"PIEZO1",0.261514582858423,1779,FALSE
"PIH1D1",0.261513455442758,1780,FALSE
"DGAT2",0.261116852024222,1781,FALSE
"CLU",0.261089764074395,1782,FALSE
"MRPS15",0.26102799744643,1783,FALSE
"RPS27L",0.260983454095611,1784,FALSE
"MYOT",0.260608968849833,1785,FALSE
"CHD4",0.260585255869465,1786,FALSE
"TBL3",0.260515215734881,1787,FALSE
"NSDHL",0.260442543944216,1788,FALSE
"SRXN1",0.260383793934281,1789,FALSE
"GABARAPL2",0.2602865067806,1790,FALSE
"MSRB1",0.260193236534594,1791,FALSE
"ZFAND2B",0.260130618897586,1792,FALSE
"MTERF2",0.260092233364461,1793,FALSE
"CD99",0.260077668051311,1794,FALSE
"GPM6A",0.260023417739835,1795,FALSE
"FOXL2",0.259948784932954,1796,FALSE
"USP20",0.259865669881663,1797,FALSE
"PSMC6",0.259769588650284,1798,FALSE
"RDH13",0.259733950480103,1799,FALSE
"PTGES",0.259732280143687,1800,FALSE
"GIGYF1",0.25968535581979,1801,FALSE
"HNRNPH1",0.259620050352503,1802,FALSE
"SPTSSA",0.259615763218421,1803,FALSE
"RBM4",0.259588911342045,1804,FALSE
"ZNF83",0.25958466890575,1805,FALSE
"ZNF777",0.25946904110415,1806,FALSE
"F3",0.259428356912709,1807,FALSE
"CAMKK1",0.259298185953679,1808,FALSE
"TAF1C",0.259278771532621,1809,FALSE
"CWC15",0.259138534861467,1810,FALSE
"TCEA3",0.259137396786712,1811,FALSE
"CDK20",0.258948525489808,1812,FALSE
"NAGK",0.258943073566502,1813,FALSE
"ATG16L2",0.258902101704862,1814,FALSE
"CBY1",0.258790400168993,1815,FALSE
"CLPTM1L",0.258770760194779,1816,FALSE
"NOC2L",0.258714998388028,1817,FALSE
"AUP1",0.258302432815623,1818,FALSE
"PPP1R14A",0.258197811987422,1819,FALSE
"SPATA20",0.258179331112421,1820,FALSE
"COA3",0.257930385020856,1821,FALSE
"ATP6V1C2",0.257882440834344,1822,FALSE
"UBE2B",0.257862188354061,1823,FALSE
"EIF2B5",0.257741663042425,1824,FALSE
"TK1",0.257694253158223,1825,FALSE
"GPSM1",0.257685535372703,1826,FALSE
"THUMPD2",0.257670927574628,1827,FALSE
"NINJ1",0.257602153742109,1828,FALSE
"CHKA",0.257600988237421,1829,FALSE
"ORAI3",0.257543751848141,1830,FALSE
"BCL2L12",0.257524655739684,1831,FALSE
"ACD",0.257496872981538,1832,FALSE
"MPV17L2",0.257400750874019,1833,FALSE
"RING1",0.257387262669337,1834,FALSE
"TNFRSF18",0.257369761238088,1835,FALSE
"MAPK3",0.257331421487354,1836,FALSE
"FUNDC1",0.25725226107349,1837,FALSE
"PLXNB3",0.257158573880532,1838,FALSE
"ZBTB8OS",0.257137515908447,1839,FALSE
"WDR74",0.257064397368616,1840,FALSE
"LSM2",0.256992064743906,1841,FALSE
"LMF2",0.256780128322226,1842,FALSE
"SRRT",0.256708062331312,1843,FALSE
"SELENOK",0.256682966864441,1844,FALSE
"MTHFS",0.256460017913313,1845,FALSE
"TSC22D3",0.256438614354588,1846,FALSE
"HSD17B8",0.256382797989032,1847,FALSE
"SERPINC1",0.256294013880094,1848,FALSE
"PDHA1",0.256273756101008,1849,FALSE
"SERF2",0.256257711195877,1850,FALSE
"NPM2",0.256120199288936,1851,FALSE
"PSMD4",0.25605517830106,1852,FALSE
"ACYP1",0.25600241188077,1853,FALSE
"DBP",0.255984014111485,1854,FALSE
"PSMB9",0.25581020118794,1855,FALSE
"INTS11",0.255807113021345,1856,FALSE
"SVBP",0.255772168108648,1857,FALSE
"ALDOB",0.255737993721612,1858,FALSE
"ZNF703",0.255698398300056,1859,FALSE
"ZP3",0.255691390530435,1860,FALSE
"CCNE1",0.25565452690224,1861,FALSE
"TRIM47",0.25552654923847,1862,FALSE
"S1PR4",0.255349383760192,1863,FALSE
"UBXN1",0.255343075341346,1864,FALSE
"ECI2",0.255284273196317,1865,FALSE
"WSB1",0.255176352183732,1866,FALSE
"RTN4",0.255088765029448,1867,FALSE
"RBM5",0.255082129861766,1868,FALSE
"ASL",0.255064548965169,1869,FALSE
"SDHB",0.255022634646472,1870,FALSE
"RPL7A",0.254912525907685,1871,FALSE
"ITPK1",0.254909266777426,1872,FALSE
"CHTOP",0.25488035634656,1873,FALSE
"GTF2A2",0.254851873151161,1874,FALSE
"FLAD1",0.254772828483514,1875,FALSE
"AKT1S1",0.25473817039419,1876,FALSE
"INPP5J",0.254724253985861,1877,FALSE
"TNFRSF14",0.254715785307558,1878,FALSE
"TBRG4",0.254710363903315,1879,FALSE
"DNAL4",0.254684677236345,1880,FALSE
"CEL",0.254632521913585,1881,FALSE
"DUSP12",0.254531567596143,1882,FALSE
"KLK14",0.254219691297714,1883,FALSE
