"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:0099084","postsynaptic specialization organization","4/156","55/18805",0.0727272727272727,8.76689976689977,5.27579674048438,0.00111856925061789,0.139821156327236,0.133112839353309,"SLITRK3/PTPRS/CASKIN1/SPTBN2",4,"BP",0.0256410256410256,0.00292475405477267
"BP","GO:0060998","regulation of dendritic spine development","4/156","60/18805",0.0666666666666667,8.03632478632479,4.99273397504085,0.00154889467901636,0.172306078042308,0.164039204713519,"DLG5/GRIN3A/PTPRS/IL1RAPL1",4,"BP",0.0256410256410256,0.00319064078702473
"BP","GO:0042147","retrograde transport, endosome to Golgi","5/156","102/18805",0.0490196078431373,5.90906234288587,4.54676640453949,0.0016076913528869,0.172306078042308,0.164039204713519,"TBC1D14/VPS52/RGP1/TBC1D5/EHD3",5,"BP",0.032051282051282,0.00542408933794204
"BP","GO:0000209","protein polyubiquitination","8/156","264/18805",0.0303030303030303,3.6528749028749,3.97019468491325,0.00164928089583345,0.172306078042308,0.164039204713519,"UBE4A/RNF123/PEX10/NT5C2/TRIM32/RNF31/TTC3/DDX3X",8,"BP",0.0512820512820513,0.0140388194629088
"BP","GO:0061744","motor behavior","3/156","29/18805",0.103448275862069,12.4701591511936,5.65361916483404,0.00174659539016371,0.172306078042308,0.164039204713519,"GRPR/SPG11/PFKFB3",3,"BP",0.0192307692307692,0.00154214304706195
"BP","GO:0097107","postsynaptic density assembly","3/156","29/18805",0.103448275862069,12.4701591511936,5.65361916483404,0.00174659539016371,0.172306078042308,0.164039204713519,"SLITRK3/PTPRS/CASKIN1",3,"BP",0.0192307692307692,0.00154214304706195
"BP","GO:1903531","negative regulation of secretion by cell","6/156","154/18805",0.038961038961039,4.69655344655345,4.21275240452342,0.00181374818991904,0.172306078042308,0.164039204713519,"ADRA2A/CYP51A1/RAB11FIP1/SMCR8/IRS1/IL1RAPL1",6,"BP",0.0384615384615385,0.00818931135336347
"BP","GO:0030010","establishment of cell polarity","6/156","162/18805",0.037037037037037,4.46462488129155,4.05056376559938,0.00234019531969623,0.213767841703021,0.203511722538765,"SIPA1L3/PKD1/FERMT1/MYO18A/KAT5/SAPCD2",6,"BP",0.0384615384615385,0.00861473012496676
"BP","GO:0099560","synaptic membrane adhesion","3/156","33/18805",0.0909090909090909,10.9586247086247,5.23673635044151,0.00254550319561628,0.223910003318098,0.213167285153363,"SLITRK3/PTPRS/IL1RAPL1",3,"BP",0.0192307692307692,0.0017548524328636
"BP","GO:0072205","metanephric collecting duct development","2/156","10/18805",0.2,24.1089743589744,6.68527307408651,0.00294554811385068,0.249657427853142,0.23767940389077,"DLG5/PKD1",2,"BP",0.0128205128205128,0.000531773464504121
"BP","GO:0000045","autophagosome assembly","5/156","119/18805",0.0420168067226891,5.06491057961646,4.06842159416665,0.00315109572471453,0.249657427853142,0.23767940389077,"TBC1D14/TRIM32/ATG9A/SMCR8/STX17",5,"BP",0.032051282051282,0.00632810422759904
"BP","GO:0051048","negative regulation of secretion","6/156","175/18805",0.0342857142857143,4.13296703296703,3.80827294882013,0.00343104453203398,0.249657427853142,0.23767940389077,"ADRA2A/CYP51A1/RAB11FIP1/SMCR8/IRS1/IL1RAPL1",6,"BP",0.0384615384615385,0.00930603562882212
"BP","GO:0045920","negative regulation of exocytosis","3/156","37/18805",0.0810810810810811,9.77390852390852,4.88590043628915,0.00353844356103062,0.249657427853142,0.23767940389077,"ADRA2A/SMCR8/IL1RAPL1",3,"BP",0.0192307692307692,0.00196756181866525
"BP","GO:0090161","Golgi ribbon formation","2/156","11/18805",0.181818181818182,21.9172494172494,6.34674357797471,0.00358055944366526,0.249657427853142,0.23767940389077,"PRMT5/MYO18A",2,"BP",0.0128205128205128,0.000584950810954533
"BP","GO:1902115","regulation of organelle assembly","7/156","236/18805",0.0296610169491525,3.57548348544111,3.64149869596026,0.00359740127034121,0.249657427853142,0.23767940389077,"TBC1D14/CNOT1/TRIM32/SMCR8/PTPRS/CASKIN1/SPTBN2",7,"BP",0.0448717948717949,0.0125498537622973
"BP","GO:0051224","negative regulation of protein transport","5/156","123/18805",0.040650406504065,4.90019804044194,3.96905555307992,0.00363099965065375,0.249657427853142,0.23767940389077,"ADRA2A/CYP51A1/RAB11FIP1/FERMT1/IRS1",5,"BP",0.032051282051282,0.00654081361340069
"BP","GO:0050709","negative regulation of protein secretion","4/156","76/18805",0.0526315789473684,6.3444669365722,4.26985907883921,0.00367916209467788,0.249657427853142,0.23767940389077,"ADRA2A/CYP51A1/RAB11FIP1/IRS1",4,"BP",0.0256410256410256,0.00404147833023132
"BP","GO:0042176","regulation of protein catabolic process","9/156","375/18805",0.024,2.89307692307692,3.38673233017598,0.00414461454140247,0.256830146530541,0.244507991023868,"ADRA2A/ADAM9/RGP1/LDLR/CYP51A1/HGS/PKD1/TRIM32/CSNK1A1",9,"BP",0.0576923076923077,0.0199415049189045
"BP","GO:0071609","chemokine (C-C motif) ligand 5 production","2/156","12/18805",0.166666666666667,20.090811965812,6.0502958598271,0.00427334822234557,0.256830146530541,0.244507991023868,"OAS3/DDX3X",2,"BP",0.0128205128205128,0.000638128157404945
