"GSEA_ID","Description","background","background_label","Gene","log2FC","rank","core_enrichment","background_pvalue","background_p.adjust","setSize","enrichmentScore","NES","GSEA_pvalue","GSEA_p.adjust","qvalue","leading_edge","matched_genes"
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","TNNC1",0.720226315409867,54,TRUE,0.0406363688133743,0.186181226263834,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","UPK3A",0.641261772400343,84,TRUE,0.0251444682993394,0.141327385361241,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","BEX2",0.608020784540513,104,TRUE,0.00103960695233313,0.0204301711223375,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","RPL21",0.593023064143078,116,TRUE,8.71835318161022e-05,0.00457638383817454,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","NDUFAB1",0.589663063607334,119,TRUE,1.96893337869458e-07,7.65014463569811e-05,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","COX6A1",0.572947640171866,130,TRUE,5.65624483551093e-05,0.00340120899853836,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","SMIM4",0.555031712704064,151,TRUE,1.13870762933511e-05,0.00117518487373245,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","SNRPN",0.504374815006761,225,TRUE,0.00182775761868796,0.0292874108952394,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","UQCR11",0.479959205592606,294,TRUE,6.60288638591407e-05,0.00385063186753388,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
"BB3_1_5x_up","BB3_1_5x_up","CRPCvsHSPCcouple","CRPC vs HSPC couple","COX14",0.476399082222855,310,TRUE,9.46755641098349e-06,0.00104814456339052,87,0.67144113486942,2.19917058848102,5.55836771031666e-07,5.55836771031666e-07,NA,"tags=57%, list=16%, signal=49%",87
