"Gene","log2FC","rank","in_gene_set"
"EPAS1",0.0935672108836973,1898,FALSE
"WAPL",0.093561810175657,1899,FALSE
"SLC30A6",0.0935509417268978,1900,FALSE
"ILVBL",0.0935444338119109,1901,FALSE
"ZNF219",0.0935345079120085,1902,FALSE
"WASF2",0.0935326879853733,1903,FALSE
"ZNF778",0.0934857813789407,1904,FALSE
"ATP6V0C",0.0934853880910187,1905,FALSE
"PAK2",0.0934647905657675,1906,FALSE
"CIDEC",0.0934261947159338,1907,FALSE
"FAM160A1",0.0933621798965583,1908,FALSE
"GPT2",0.093356542529186,1909,FALSE
"FAM169A",0.0933429391365077,1910,TRUE
"IWS1",0.0933340805096323,1911,FALSE
"SLC2A4RG",0.0933043351879794,1912,FALSE
"ARHGDIA",0.0932719379687699,1913,FALSE
"SLC25A1",0.0932484530223965,1914,FALSE
"ISCA1",0.0931011274613183,1915,FALSE
"TSPYL4",0.0930844538094231,1916,FALSE
"PPP1R2",0.0930770523706905,1917,FALSE
"FBXW11",0.093050251803338,1918,FALSE
"TNPO1",0.0930161862277181,1919,FALSE
"ATG9A",0.0929994938611372,1920,TRUE
"ZNF680",0.0929950098666761,1921,FALSE
"GYS1",0.0929709506657073,1922,FALSE
"TRIM4",0.0929400866008083,1923,FALSE
"AGBL5",0.0929203173241704,1924,FALSE
"KLHL21",0.0929046069586095,1925,FALSE
"SMR3B",0.0929034191544134,1926,FALSE
"LRRC2",0.0928797540190633,1927,FALSE
"KAT6A",0.0928224291898232,1928,FALSE
"ACTB",0.0928173359866271,1929,FALSE
"CCDC6",0.0928145426716291,1930,FALSE
"DYNLT3",0.09280903561298,1931,FALSE
"SNTB2",0.0928010172273366,1932,FALSE
"MEAF6",0.0927964402525676,1933,FALSE
"XPO1",0.0927679054935067,1934,FALSE
"ACAD8",0.092767367143531,1935,FALSE
"OXSR1",0.0927629314272602,1936,FALSE
"AAK1",0.0926958863839262,1937,FALSE
"GOT2",0.0926653098859935,1938,FALSE
"PRNP",0.0926234596280207,1939,FALSE
"CHCHD3",0.0926123291772285,1940,FALSE
"GORASP1",0.0926087745669468,1941,FALSE
"CHD9",0.0926075872947547,1942,FALSE
"PHC3",0.0925959903437428,1943,FALSE
"VPS4B",0.0925414921537402,1944,FALSE
"KIF1B",0.092486478240934,1945,FALSE
"FAM120A",0.0924823619100996,1946,FALSE
"MAP2K3",0.0924655422158764,1947,FALSE
"MVK",0.0924395695358489,1948,FALSE
"RAB3A",0.0924201665113995,1949,FALSE
"NT5DC1",0.0924058170488777,1950,FALSE
"CSNK2A1",0.0923885957643558,1951,FALSE
"KIAA1191",0.0923504989104673,1952,FALSE
"UBQLN2",0.0923423496629674,1953,FALSE
"OR51E1",0.0923394843441838,1954,FALSE
"GPI",0.0923074417602905,1955,FALSE
"ZNF623",0.0922826795324228,1956,FALSE
"UFM1",0.0922419685816722,1957,FALSE
"LIMS2",0.0922017813727662,1958,FALSE
"GTF3C1",0.0921480108516413,1959,FALSE
"CYP4X1",0.0921049642983944,1960,FALSE
"SLC35A2",0.0920491926178921,1961,FALSE
"PRKAA1",0.0920423530073102,1962,FALSE
"AMMECR1L",0.0920187656641964,1963,FALSE
"ARHGAP35",0.0919800827054611,1964,FALSE
"TBC1D5",0.0919566176925484,1965,TRUE
"KLHL42",0.091956089354805,1966,FALSE
"RORB",0.0919429775709395,1967,FALSE
"BRD3",0.0919373747227632,1968,FALSE
"BICDL2",0.0919151098300794,1969,FALSE
"ASH1L",0.0918516902292512,1970,FALSE
"LRIF1",0.0918469764636365,1971,FALSE
"UBR1",0.0918224711411204,1972,FALSE
"RAB27B",0.0917705773861894,1973,FALSE
"ZNF395",0.0917692007019713,1974,FALSE
"SCRN1",0.0917668925775543,1975,FALSE
"KL",0.0917643683466511,1976,FALSE
"CAMSAP3",0.0917494981033498,1977,FALSE
"MCFD2",0.0917295960374691,1978,FALSE
"PIAS1",0.0917067657625892,1979,FALSE
"PORCN",0.0916918590412998,1980,FALSE
"ARL4A",0.0916672440638293,1981,FALSE
"COPB2",0.0916601306452414,1982,FALSE
"SDF4",0.0916555189644024,1983,FALSE
"TRMT2B",0.0915680943518145,1984,FALSE
"HSPA4L",0.0915592981171505,1985,FALSE
"RLIM",0.0915359451641606,1986,FALSE
"ANO1",0.0915232987624948,1987,FALSE
"SHPK",0.0915181162853695,1988,FALSE
"FDX1",0.0914940081251627,1989,FALSE
"PDS5B",0.0914453089729506,1990,FALSE
"FOXL2",0.0913388529030719,1991,FALSE
"NIPBL",0.0913296336027343,1992,FALSE
"YME1L1",0.0913220806674913,1993,FALSE
"EMB",0.0912785437387926,1994,FALSE
"NOP16",0.0912596667795356,1995,FALSE
"CYB5R2",0.0912136463699693,1996,FALSE
"RALB",0.0911992010491733,1997,FALSE
"ATF6",0.0911867968208067,1998,FALSE
"SMTNL2",0.0911659731784222,1999,FALSE
"SUN2",0.0911421876757874,2000,FALSE
"KMT2D",0.0911414862900215,2001,FALSE
"IREB2",0.0911316522503771,2002,FALSE
"SHANK2",0.0911239352988036,2003,FALSE
"CSTF2T",0.091097075460874,2004,FALSE
"TMEM160",0.0910809476039094,2005,FALSE
"CCNI2",0.0910565386594573,2006,FALSE
"ABCB6",0.0909821068050636,2007,FALSE
"ZNF277",0.090972345835409,2008,FALSE
"UBE2F",0.090962235540343,2009,FALSE
"SLC16A3",0.0909529990661249,2010,FALSE
"TMEM254",0.0908739620808099,2011,FALSE
"CHRAC1",0.0908574257414529,2012,FALSE
"MAPK1",0.090838662371473,2013,FALSE
"ANKRD18B",0.0908331156056593,2014,FALSE
"TERF1",0.0908280647509772,2015,FALSE
"MAPK13",0.090826476764803,2016,FALSE
"APOD",0.0908204902166352,2017,FALSE
"TNFSF15",0.0906871175235124,2018,FALSE
"GNG7",0.0906493266877617,2019,FALSE
"PPP1R3F",0.0905780899718212,2020,FALSE
"ADAMTS9",0.0905514728420409,2021,FALSE
"ZC3H13",0.0905402409735299,2022,FALSE
"PPP4R3B",0.0905365986075655,2023,FALSE
"MFSD14A",0.0905276636752952,2024,FALSE
"TRAPPC2",0.0904890875578093,2025,FALSE
"TMEM30A",0.0904850608274224,2026,FALSE
"OXR1",0.090465705011006,2027,FALSE
"LSM4",0.090352245946411,2028,FALSE
"LCN2",0.090352154280827,2029,FALSE
"NR2C2",0.0903193158968909,2030,FALSE
"TM4SF18",0.0903000164535201,2031,FALSE
"PELO",0.0902938461492964,2032,FALSE
"XPC",0.0902924639546696,2033,FALSE
"FBRS",0.0902855475867481,2034,FALSE
"PRSS22",0.0902831122242849,2035,FALSE
"HHATL",0.0902649563181349,2036,FALSE
"MASP1",0.0902403276679422,2037,FALSE
"SAR1A",0.0902359251240759,2038,FALSE
"CAPN7",0.0902079658329793,2039,FALSE
"SLC23A2",0.0901927552268451,2040,FALSE
"TEAD3",0.0901922101850774,2041,FALSE
"LRRC4",0.0901821677885202,2042,FALSE
"INMT",0.0901625570971905,2043,FALSE
"MBLAC2",0.0901503150228886,2044,FALSE
"CARTPT",0.0901394977447503,2045,FALSE
"MAGEH1",0.0901300204660798,2046,FALSE
"SSH1",0.0901104341027517,2047,FALSE
"RBAK",0.0900990599228635,2048,FALSE
"MLXIP",0.0900961850524902,2049,FALSE
"ZDHHC23",0.0900920090498412,2050,FALSE
"ATP1A4",0.0900618449643846,2051,FALSE
"MAT2B",0.0900404448376628,2052,FALSE
"AMPD1",0.0900204943077526,2053,FALSE
"SAPCD2",0.0899899823230301,2054,TRUE
"PAQR4",0.0899898128908694,2055,FALSE
"MRPS34",0.0899716431675399,2056,FALSE
"SBF1",0.0899408003661719,2057,FALSE
"ARHGEF10L",0.0899328413480962,2058,FALSE
"HERC4",0.0899079552939992,2059,FALSE
"CPQ",0.0898922857936988,2060,FALSE
"FAM162B",0.0898715953600784,2061,FALSE
"LHX6",0.0898441482450024,2062,FALSE
"C3",0.0898264192716751,2063,FALSE
"ATP6V1A",0.0897365132716228,2064,FALSE
"B4GALT5",0.0897344812100771,2065,FALSE
"SPON1",0.089706142136325,2066,FALSE
"KBTBD2",0.0896768754404098,2067,FALSE
"FOXO1",0.0896691633128861,2068,FALSE
"RGS13",0.0896376925894216,2069,FALSE
"RNF208",0.0896255771045258,2070,FALSE
"PKN2",0.0895954355407769,2071,FALSE
"PTGER3",0.0895877230145968,2072,FALSE
"LMLN",0.0895288586264902,2073,FALSE
"CCNT1",0.0895268770292215,2074,FALSE
"COBL",0.0895252864932865,2075,TRUE
"SIN3B",0.0895239686166649,2076,FALSE
"WDR13",0.0895081971574809,2077,FALSE
"GNA13",0.0894957791436592,2078,FALSE
"NT5DC3",0.0894949887738035,2079,FALSE
"FILIP1",0.089491273781549,2080,FALSE
"BMP4",0.0894734775512591,2081,FALSE
"APLP2",0.0894720052612472,2082,FALSE
"PYGL",0.0894568187465672,2083,FALSE
"TOX2",0.0894554835716315,2084,FALSE
"BCOR",0.0894480805418523,2085,FALSE
"DNAJB5",0.0894217996435835,2086,FALSE
"ZXDA",0.0894201837862496,2087,FALSE
"EEF1G",0.0894188428650495,2088,FALSE
"ZNF777",0.0893804362659991,2089,FALSE
"WIZ",0.0893618975561843,2090,FALSE
"ZBTB43",0.0893310659992415,2091,FALSE
"TAF6",0.0893140335929195,2092,FALSE
"TSHZ3",0.0893048037197859,2093,FALSE
"BDP1",0.0892988607564598,2094,FALSE
"KLF10",0.0892849910270948,2095,FALSE
"NOS1AP",0.0892556299792493,2096,TRUE
"APOLD1",0.089238990672861,2097,FALSE
"CD2AP",0.0892337513754562,2098,FALSE
"POMK",0.0892318619168648,2099,FALSE
"DNAJC15",0.0892238159903818,2100,FALSE
"VRK2",0.0891787488972398,2101,FALSE
"NINJ1",0.0891751452219021,2102,FALSE
"USP4",0.0891169150213851,2103,FALSE
"BOP1",0.0891149005260079,2104,FALSE
"RRS1",0.089084788431097,2105,FALSE
"ABCC5",0.089079023303007,2106,FALSE
"TRIP13",0.0890304545354701,2107,FALSE
"HSF1",0.0890111429701967,2108,FALSE
"YIPF4",0.088975730441021,2109,FALSE
"MTMR2",0.0889677589825104,2110,FALSE
"FASTKD2",0.0889652826903076,2111,TRUE
"LIPA",0.0889179330422043,2112,FALSE
"GATAD2A",0.0889014157081167,2113,FALSE
"SS18",0.0888905137330855,2114,FALSE
"WDR35",0.0888464758455143,2115,FALSE
"LACTB",0.088838409606391,2116,FALSE
"XRRA1",0.088828260835216,2117,FALSE
"ZFP91",0.0888263975846897,2118,FALSE
"C18orf25",0.0888183279714347,2119,FALSE
"FNBP1",0.0888049514825826,2120,FALSE
"ATG101",0.0887853312358255,2121,FALSE
"EPS8L2",0.088774298241332,2122,FALSE
"TMED7",0.0887532044753971,2123,FALSE
"PYCR2",0.0886990217064434,2124,FALSE
"IPO5",0.0886315962571604,2125,FALSE
"MBOAT7",0.0886307718625838,2126,FALSE
"HOXD3",0.0885055244248915,2127,FALSE
"CHAC2",0.0885022373919522,2128,FALSE
"CDC42BPA",0.0884993836854755,2129,FALSE
"CYB561D1",0.088476504469762,2130,FALSE
"ELF5",0.0884454624858506,2131,FALSE
"AP1M2",0.0884445936015226,2132,FALSE
"LYRM7",0.0884207702250839,2133,FALSE
"ATXN7L3B",0.0884128301589442,2134,FALSE
"NAF1",0.0883738290657918,2135,FALSE
"NME2",0.0882739955941538,2136,FALSE
"MRPL24",0.0881631325554055,2137,FALSE
"FBXW5",0.0881509215320087,2138,FALSE
"PPARA",0.0881477713685155,2139,FALSE
"PSMD6",0.0881415314736063,2140,FALSE
"BMPR1A",0.0881385250603821,2141,FALSE
"TMEM241",0.0881032261999493,2142,FALSE
"TTC39A",0.0880971422152004,2143,FALSE
"CYP4B1",0.0880956858399435,2144,FALSE
"THOC3",0.0880900109800788,2145,FALSE
"IRAK3",0.088072742101716,2146,FALSE
"EFNA1",0.0880634313228885,2147,FALSE
"PTGER4",0.0880576575831504,2148,TRUE
"CHADL",0.0880501717524687,2149,FALSE
"ZDHHC5",0.0880254728194103,2150,FALSE
"SNAPC2",0.0879919090964334,2151,FALSE
"TEAD1",0.0879630556821462,2152,FALSE
"AFTPH",0.087947710209126,2153,FALSE
"EPDR1",0.0878868950888583,2154,FALSE
"PSMD10",0.087860088896238,2155,FALSE
"RRN3",0.0878429732523256,2156,FALSE
"LSM12",0.0878252694721171,2157,FALSE
"KCTD11",0.0877544340522718,2158,FALSE
"GABARAPL1",0.0877490717966021,2159,FALSE
"FAM8A1",0.0876837913779065,2160,FALSE
"FKBP1A",0.0876575986272812,2161,FALSE
"CALD1",0.0876364611711447,2162,FALSE
"SLC2A8",0.0876135677684156,2163,FALSE
"VPS18",0.0875692155150087,2164,FALSE
"TUSC2",0.0875493348573526,2165,FALSE
"CLMN",0.0875273654241897,2166,FALSE
"CCDC91",0.0874556210691608,2167,FALSE
"TRIM56",0.0873919450684766,2168,FALSE
"ZNF562",0.0873676129877219,2169,FALSE
"USP7",0.0873410036011464,2170,FALSE
"STK40",0.0872715210233328,2171,FALSE
"GRHL1",0.0872607203864952,2172,FALSE
"MAPK14",0.087257130915054,2173,FALSE
"UQCRC1",0.0872313942843084,2174,FALSE
"KY",0.0872239566925668,2175,FALSE
"LAMA2",0.0872226100622517,2176,FALSE
"MAFB",0.0871751385614776,2177,FALSE
"ASB13",0.0871496637000835,2178,FALSE
"PCDHB10",0.0871477184624001,2179,FALSE
"PCP4L1",0.0871105785093236,2180,FALSE
"CLN3",0.0870799716937447,2181,FALSE
"ZNF486",0.0870576682675543,2182,FALSE
"HYAL2",0.0870445748321163,2183,FALSE
"PRR14L",0.0870105761853326,2184,FALSE
"HSBP1L1",0.0869950380975903,2185,FALSE
"ARRDC1",0.0869921296778022,2186,FALSE
"PFKL",0.0869917782705425,2187,FALSE
"NFIX",0.0869289256190218,2188,FALSE
"CNOT4",0.0869283344376219,2189,FALSE
"TMBIM6",0.0869124599648519,2190,FALSE
"AURKAIP1",0.0869011244872313,2191,FALSE
"TM9SF3",0.0868979767878715,2192,FALSE
"NDUFV2",0.0868746769383928,2193,FALSE
"IFT22",0.0868005919212806,2194,FALSE
"NDRG2",0.0867876657293252,2195,FALSE
"RFLNB",0.0867779142550664,2196,FALSE
"PYCR1",0.0867691317330488,2197,FALSE
"UFSP1",0.0867411844242625,2198,FALSE
"PKM",0.0866983827813286,2199,FALSE
"MTIF2",0.0866734611968178,2200,FALSE
"TMA7",0.0866353409000729,2201,FALSE
"IMPACT",0.0866348289564312,2202,FALSE
"COL17A1",0.0866216699302469,2203,FALSE
"UNKL",0.0866064520842884,2204,FALSE
"MYO1C",0.0866062231260161,2205,FALSE
"HMGN4",0.0865837869505954,2206,FALSE
"ADRA1A",0.0865737667621535,2207,FALSE
"DDI2",0.0865587016172098,2208,FALSE
"UBR4",0.086503112213876,2209,FALSE
"ABCE1",0.0864997161438774,2210,FALSE
"PFKFB1",0.0864665199286481,2211,FALSE
"NAA15",0.0864620418663686,2212,FALSE
"MFSD2A",0.0864598447063225,2213,FALSE
"GPLD1",0.0864462475460278,2214,FALSE
"PEG3",0.0863919610066502,2215,FALSE
"EIF3B",0.0863509309646853,2216,FALSE
"TMEM164",0.0863244503925915,2217,FALSE
"ID4",0.0863175904735209,2218,FALSE
"RPL6",0.0863071382212439,2219,FALSE
"TP53BP1",0.0862624299734267,2220,FALSE
"PACSIN1",0.0862597488920327,2221,FALSE
"DPH1",0.0862384488148149,2222,FALSE
"SLC30A4",0.0861860553885272,2223,FALSE
"ATAD2",0.0861829535203178,2224,FALSE
"MLLT1",0.0861096848320688,2225,FALSE
"COPS2",0.0860740050405484,2226,FALSE
"AP2M1",0.0860693375793726,2227,FALSE
"RAB22A",0.0860664463814267,2228,FALSE
"N4BP2L2",0.0860384088443569,2229,FALSE
"GPRASP2",0.0860294638800085,2230,FALSE
"THOC2",0.0859660615565425,2231,FALSE
"TRAF4",0.0859571898001565,2232,FALSE
"MSRB2",0.0859475407797694,2233,FALSE
"KBTBD6",0.0859138798314762,2234,FALSE
"SLC22A17",0.0859062674456781,2235,FALSE
"THRA",0.0859036493373622,2236,FALSE
"VMP1",0.0858552549135201,2237,FALSE
"CRACR2A",0.0858515672694147,2238,FALSE
"ABCD3",0.0858348295919491,2239,FALSE
"MYL4",0.0858065225598111,2240,FALSE
"MAT1A",0.0857936833287587,2241,FALSE
"PPP6C",0.0857742289488108,2242,FALSE
"ISCU",0.0857526223361225,2243,FALSE
"KLHL38",0.0857488926446606,2244,FALSE
"HCCS",0.0857484120869296,2245,FALSE
"SPIN2B",0.0857028459730491,2246,FALSE
"LRP11",0.085691535561248,2247,FALSE
"BCAS4",0.0856878748406369,2248,FALSE
"RMI1",0.0856818582069421,2249,FALSE
"TRIM47",0.0856364959101032,2250,FALSE
"PTK2",0.0856314672411278,2251,FALSE
"SLC46A3",0.0856127962183142,2252,FALSE
"RALGAPB",0.085611735081037,2253,FALSE
"UQCRC2",0.0855857042909403,2254,FALSE
"TBC1D1",0.0855784728822768,2255,FALSE
"SHMT1",0.0855667053178752,2256,FALSE
"OGFR",0.0855379112609933,2257,FALSE
"SNX3",0.085528331119674,2258,FALSE
"USP19",0.0855086940089995,2259,FALSE
"PACS1",0.0854938758358532,2260,FALSE
"ALDH6A1",0.0854910444589194,2261,FALSE
"DDX49",0.0854862565322296,2262,FALSE
"SPEG",0.0854602860938409,2263,FALSE
"FRS2",0.0854553747696754,2264,FALSE
"AHR",0.0854491420927679,2265,FALSE
"ACADS",0.085409414987597,2266,FALSE
"ZNHIT2",0.0853933034173231,2267,FALSE
"DNAJA1",0.0853551798263927,2268,FALSE
"POMGNT1",0.0853356734155346,2269,FALSE
"FAM185A",0.085331133922339,2270,FALSE
"NIPSNAP1",0.0853296071419205,2271,FALSE
"WNK2",0.0853248105729927,2272,FALSE
"CDH1",0.0853211147467396,2273,FALSE
"CARNMT1",0.0852641723313283,2274,FALSE
"SMCR8",0.0852597189719089,2275,FALSE
"DESI1",0.0851823028792862,2276,FALSE
"KTN1",0.0851629172652375,2277,FALSE
"TMEM248",0.0851465771757107,2278,FALSE
"TMEM101",0.0850996405808422,2279,FALSE
"SLCO4A1",0.0850919750310092,2280,FALSE
"PCTP",0.0850600215311053,2281,FALSE
"ZDBF2",0.0850452194581052,2282,FALSE
"MAP3K11",0.085035355193058,2283,FALSE
"TMEM121",0.0850267510990841,2284,FALSE
"SMC2",0.0849900108887534,2285,FALSE
"TPGS1",0.0849896152894165,2286,FALSE
"LAMC1",0.0849788489545995,2287,FALSE
"MEOX1",0.0849762854896869,2288,FALSE
"LCLAT1",0.0848512922908045,2289,FALSE
"PTPN14",0.0848457813423154,2290,FALSE
"MAL",0.0848441710161332,2291,FALSE
"TMEM204",0.0848272434847122,2292,FALSE
"OSCP1",0.0847891745322875,2293,FALSE
"ASTN2",0.0847835232589547,2294,FALSE
"TMEM214",0.0847398433553881,2295,FALSE
"EMC6",0.0847348846745972,2296,FALSE
"ANKRD18A",0.0846951344156089,2297,FALSE
"RNF6",0.0846908677607292,2298,FALSE
"TOM1L2",0.0846759649110096,2299,FALSE
"EIF4G1",0.0846401905059793,2300,FALSE
"MCAT",0.0846330178558956,2301,FALSE
"UBXN4",0.0846270716707211,2302,FALSE
"ARMCX3",0.0846080643168596,2303,FALSE
"WHRN",0.0845840726184854,2304,FALSE
"SLC52A3",0.0845460939962783,2305,FALSE
"DUSP16",0.0845434637935254,2306,FALSE
"NAA10",0.0845142816922451,2307,FALSE
"PSMD1",0.0845059207682763,2308,FALSE
"DGAT2",0.0844438622788304,2309,FALSE
"APOO",0.0844312028247751,2310,FALSE
"TMTC2",0.0844064127156039,2311,FALSE
"FAM83G",0.0843753489754067,2312,FALSE
"SEC61A1",0.084291768498101,2313,FALSE
"SGMS1",0.0842657235426554,2314,FALSE
"TMPPE",0.0842655370516612,2315,FALSE
"MAML1",0.0841926444050496,2316,FALSE
"SIX5",0.0841895151093746,2317,FALSE
"BAHD1",0.084186127961988,2318,FALSE
"DFFA",0.08413659618226,2319,FALSE
"IFIT5",0.0841274174409854,2320,FALSE
"PRKCB",0.084125286283367,2321,FALSE
"CYP2J2",0.0841019705645514,2322,FALSE
"ZBTB38",0.0840098747669571,2323,FALSE
"KCTD17",0.0839734296244454,2324,FALSE
"WASL",0.0839564315140713,2325,FALSE
"SLC38A1",0.0839552881330046,2326,FALSE
"CRB3",0.0839487608640201,2327,FALSE
"ZNF808",0.0839153616695911,2328,FALSE
"SMARCA2",0.0838433268767038,2329,FALSE
"TMEM185A",0.0838043768150425,2330,FALSE
"FAM122B",0.0837886553814835,2331,FALSE
"NOP9",0.083787865901757,2332,FALSE
"ADIPOR2",0.0837500228024322,2333,FALSE
"SNN",0.0837418734888482,2334,FALSE
"SNX9",0.0837318830562293,2335,FALSE
"ATP2A3",0.0836625194154923,2336,FALSE
"ACAT1",0.0836612322116834,2337,FALSE
"SPTBN1",0.0836013410323861,2338,FALSE
"FICD",0.0835898838324498,2339,FALSE
"FAM91A1",0.0835878022277243,2340,FALSE
"KCNK15",0.0835770257530616,2341,FALSE
"FBXW9",0.0835653723204604,2342,FALSE
"CAPN6",0.0835590892614586,2343,FALSE
"CRCP",0.0835233499881212,2344,FALSE
"DPYSL3",0.0834754619372777,2345,FALSE
"MAP7D1",0.0834668134170569,2346,FALSE
"PAG1",0.0834153684991312,2347,FALSE
"PDAP1",0.0834139330319337,2348,FALSE
"IL17RA",0.0833994911602485,2349,FALSE
"POM121C",0.0833969167969117,2350,FALSE
"BMT2",0.0833924951174647,2351,FALSE
"PBX3",0.0833880454990252,2352,FALSE
"RAB33B",0.0833491549623293,2353,FALSE
"CYB561D2",0.0832761059122218,2354,FALSE
"PLA2G2C",0.0832751631233599,2355,FALSE
"GSTA3",0.0832520998899758,2356,FALSE
"MRPS23",0.0832419672734392,2357,FALSE
"SCAF11",0.0832302308539479,2358,FALSE
"CRTAP",0.0832196456415391,2359,FALSE
"KIDINS220",0.0832101406497943,2360,FALSE
"USP33",0.0831634384004958,2361,FALSE
"SNX13",0.0831297287910115,2362,FALSE
"STAP2",0.0831240353681686,2363,FALSE
"MORC4",0.0830824473613427,2364,FALSE
"CHGB",0.0830819762633812,2365,FALSE
"PDPK1",0.0830691720747239,2366,FALSE
"DNAJB14",0.0830682918122667,2367,FALSE
"GYPC",0.0830653970857691,2368,FALSE
"PDE4DIP",0.0829417755104926,2369,FALSE
"RILPL2",0.0829188498563744,2370,FALSE
"ACADM",0.0829065044866431,2371,FALSE
"DNAJC27",0.0828932143381418,2372,FALSE
"CHMP2B",0.0828714408849875,2373,FALSE
"CHP1",0.082840522914104,2374,FALSE
"TMOD3",0.0828048109262212,2375,FALSE
"TRHDE",0.0827842088929507,2376,FALSE
"USP13",0.0827625445471516,2377,FALSE
"KCNQ5",0.0827559896116519,2378,FALSE
"PAQR7",0.0826869423315366,2379,FALSE
"TANGO2",0.0826780364430841,2380,FALSE
"LPAR3",0.082645268836453,2381,FALSE
"MGAT5",0.0826388848956037,2382,FALSE
"PARG",0.0826347181191345,2383,FALSE
"SLC22A3",0.0826202985104327,2384,FALSE
"CA2",0.0825760330879606,2385,FALSE
"FILIP1L",0.0825265174044096,2386,FALSE
"STAC3",0.0825117193144034,2387,FALSE
"SGPL1",0.0824897601018524,2388,FALSE
"WIPF3",0.0824801046075563,2389,FALSE
"HIP1R",0.0824547038500216,2390,FALSE
"TICAM1",0.0824517429377591,2391,FALSE
"FSD2",0.0824432918764789,2392,FALSE
"YBX2",0.082392523189962,2393,FALSE
"NLN",0.0823806819028223,2394,FALSE
"CGREF1",0.0823164018575993,2395,FALSE
"ALDH3B2",0.082295387372838,2396,FALSE
"IFRD1",0.0822862050217545,2397,FALSE
"JMY",0.0822696586338743,2398,FALSE
"BCKDK",0.0822543875857473,2399,FALSE
"CRLS1",0.0822346731991654,2400,FALSE
"ITPRIP",0.082219155234406,2401,FALSE
"SOX18",0.0821580699827344,2402,FALSE
"KNG1",0.0821532000632846,2403,FALSE
"SERINC3",0.0821427461653474,2404,FALSE
"RDH13",0.0821007414847508,2405,FALSE
"ATP6AP2",0.0820821134041463,2406,FALSE
"SUCLA2",0.0820657790001138,2407,FALSE
"PIK3CB",0.0820513191478467,2408,FALSE
"MECP2",0.0820338233445024,2409,FALSE
"BCL2L2",0.0820215084988654,2410,FALSE
"CAND1",0.081982617567347,2411,FALSE
"PPM1B",0.0819141736698303,2412,FALSE
"TRAPPC13",0.0818935150445199,2413,FALSE
"CCNI",0.0818843268261062,2414,FALSE
"CLASP1",0.0818734035417301,2415,FALSE
"ST8SIA6",0.0818204648774032,2416,FALSE
"SLC30A5",0.0818033529901867,2417,FALSE
"EIF3J",0.0817756694072287,2418,FALSE
"KCNJ11",0.081753754174962,2419,FALSE
"SNX18",0.0817500224035874,2420,FALSE
"AGRN",0.0817189576409652,2421,FALSE
"RANGAP1",0.0817088622943833,2422,FALSE
"GTF2A1",0.0816295085170942,2423,FALSE
"SRRM1",0.0816220927853735,2424,FALSE
"TMEM123",0.0815926806856213,2425,FALSE
"SMURF1",0.0815910997515061,2426,FALSE
"RAB43",0.0815795325846469,2427,FALSE
"AP2A1",0.0815748067262598,2428,FALSE
"CLINT1",0.0815704697776232,2429,FALSE
"JAK1",0.0815604767027911,2430,FALSE
"CAPZB",0.0815592388399624,2431,FALSE
"ZFR",0.0815544605915868,2432,TRUE
"LRCH4",0.0815448034674051,2433,FALSE
"MYH14",0.0815262500813199,2434,FALSE
"SDC4",0.0815199526117238,2435,FALSE
"PRR12",0.0814685423048451,2436,FALSE
"NSUN2",0.0814395328597923,2437,FALSE
"HIBCH",0.0814281652946849,2438,FALSE
"UGT2B7",0.0814247860784549,2439,FALSE
"PTGR1",0.0814109005345918,2440,FALSE
"ERCC4",0.081401297548936,2441,FALSE
"UPF1",0.0813987673150072,2442,FALSE
"TNFAIP3",0.0813869994362335,2443,FALSE
"NR3C1",0.081375160567009,2444,FALSE
"DHRS7C",0.0813448523370937,2445,FALSE
"RNPEPL1",0.0813316351759665,2446,FALSE
"YPEL5",0.0813001326025171,2447,FALSE
"LYSMD2",0.0812784633420862,2448,FALSE
"EPS15L1",0.0812760748644146,2449,FALSE
"ATG16L1",0.0812757599801475,2450,FALSE
"RAB17",0.0812511938849458,2451,FALSE
"CLTC",0.0812451344761351,2452,FALSE
"ETF1",0.0812280231340523,2453,FALSE
"UBE3B",0.0812249558735294,2454,FALSE
"PM20D2",0.0812055604562474,2455,FALSE
"MFSD6",0.0811736575882862,2456,FALSE
"KRAS",0.081171835143139,2457,FALSE
"RNF111",0.0811674496616295,2458,FALSE
"ZNF398",0.0811521527733854,2459,FALSE
"CCL21",0.081143953002933,2460,FALSE
"KRT23",0.0811227403201569,2461,FALSE
"TBC1D10A",0.0811109896164854,2462,FALSE
"GPRC5D",0.0810955722243882,2463,FALSE
"SNX17",0.0810795476868593,2464,FALSE
"F2R",0.0810541812049954,2465,FALSE
"DNAJB2",0.0810270255129426,2466,FALSE
"RAB1A",0.0810080354671747,2467,FALSE
"RFT1",0.0808522808075023,2468,FALSE
"ZBTB42",0.0808370080752874,2469,FALSE
"ZNF697",0.0808222233379374,2470,FALSE
"ANKRD37",0.0808119581297309,2471,FALSE
"SMC1A",0.0808027907877391,2472,FALSE
"SAP25",0.0807844325831107,2473,FALSE
"ZNF394",0.0807430081920728,2474,FALSE
"TOR1AIP2",0.0807412132528142,2475,FALSE
"TFG",0.0806995922808786,2476,FALSE
"MIPEP",0.0806966700366094,2477,FALSE
"BET1",0.0806857762544655,2478,FALSE
"PRDM4",0.0806811036979234,2479,FALSE
"XRN1",0.0806528290666431,2480,FALSE
"RNF14",0.0806414020657882,2481,FALSE
"TNFRSF12A",0.0806303477982016,2482,FALSE
"SYTL4",0.0806167801762903,2483,FALSE
