"Gene","log2FC","rank","background_pvalue","background_p.adjust","是否为core gene"
"LRRC26",1.14637293616052,20,0.000962798946326577,0.019519920480075,"Yes"
"HES4",1.00454774879262,23,1.29932139681286e-05,0.00129697835822844,"Yes"
"CCDC85B",1.00229881543931,24,2.92280279987149e-06,0.000501775774701646,"Yes"
"TMEM160",0.965218957581361,25,7.5095597126487e-07,0.000207844132228718,"Yes"
"NME3",0.907617189610881,31,1.3305963898038e-06,0.000306105945355381,"Yes"
"TMEM238",0.891854301405491,32,2.85495690986078e-06,0.000501456710311797,"Yes"
"COMTD1",0.803247894559521,34,1.61736834513608e-05,0.00151510090054363,"Yes"
"PSCA",0.77815155661807,36,0.138402609562593,0.362277179378886,"Yes"
"ISG15",0.7738799614035,38,0.00272122616574061,0.0371792358785219,"Yes"
"METRN",0.763561080783325,39,5.73505815085073e-07,0.000166289376573953,"Yes"
"MCRIP2",0.748643822016661,44,1.08173830894873e-06,0.000266744006521623,"Yes"
"CTXN1",0.745014553051186,46,0.000335036556626936,0.010217216660942,"Yes"
"TNNC2",0.744194202040338,47,0.00849419549735345,0.075558849944932,"Yes"
"NDUFAF8",0.734852061229876,51,2.54788450840893e-08,1.25789746797584e-05,"Yes"
"ENDOG",0.723106965939705,53,2.31433164275488e-06,0.000427029253719227,"Yes"
"ALDOA",0.708747921602366,55,2.05199005736199e-09,1.44168086068582e-06,"Yes"
"MRPL41",0.700472270764726,56,0.000401246292951914,0.0114167695223561,"Yes"
"HAGHL",0.683697509225709,61,9.33673613865175e-06,0.00103996438441922,"Yes"
"CHCHD10",0.677981927281849,63,0.00023716273323756,0.00837921247956714,"Yes"
"RPS28",0.666224285500953,70,0.000127992123051188,0.0057445506431844,"Yes"
"MAP1LC3A",0.662200436335298,73,0.000201571548460482,0.00763293821823075,"Yes"
"COPS9",0.661042454893527,74,9.88530156852814e-06,0.00108128625001379,"Yes"
"GADD45G",0.657229155541066,75,0.00296597707589974,0.0394894338523764,"Yes"
"PCSK1N",0.655191368088294,77,0.0351809954278215,0.172182400805926,"Yes"
"NDUFS6",0.645055603547392,81,1.13742613820537e-05,0.00117518487373245,"Yes"
"NAPRT",0.644625685328571,82,0.000261420038801366,0.00889266266067888,"Yes"
"METTL26",0.642284109337857,83,9.66949434587822e-05,0.00486591331173987,"Yes"
"NOXA1",0.632703267919739,88,0.000262755188459458,0.00890822675081241,"Yes"
"NPDC1",0.6275304291857,91,0.000669480331282449,0.0158002547952668,"Yes"
"MRPL12",0.624467315146333,93,0.000133806241578295,0.0058864153517508,"Yes"
"CTU1",0.617224548880681,97,6.98913006084837e-10,5.55088864441379e-07,"Yes"
"SELENOH",0.615896454918357,98,5.3900286463953e-09,3.51641618870367e-06,"Yes"
"RPL36",0.611888179221135,101,0.000221064010188874,0.00810878769903649,"Yes"
"RNF208",0.609705724857095,102,0.00042127034481676,0.0118026769766377,"Yes"
"C7orf50",0.603982475167145,109,2.05663371167995e-06,0.00041543820853709,"Yes"
"SCAND1",0.603152273267344,110,0.000936102055784712,0.0191486856136835,"Yes"
"TPGS1",0.600945947527011,113,2.13779994539259e-06,0.00041543820853709,"Yes"
"PRR7",0.597300890953913,114,0.000190889656104789,0.0073085737079614,"Yes"
"RPL35",0.582162835794678,126,0.000757378031496546,0.0170281471035831,"Yes"
"ZNF428",0.581154067770414,127,5.12711869777385e-07,0.000156095128753725,"Yes"
"IDUA",0.563791022238454,137,7.78105702396223e-05,0.00421770233402724,"Yes"
"TMEM54",0.562550646012548,139,6.11797556164167e-05,0.00363080057152094,"Yes"
"PPP1R35",0.559982324704364,142,1.80639653571585e-05,0.0016254899269912,"Yes"
"LMNTD2",0.55761080657639,146,8.78212225107781e-06,0.000997270104932727,"Yes"
"RPS27A",0.557104592791068,147,0.00014143864880387,0.00605961165615627,"Yes"
"RAC3",0.557052938004198,148,0.00326842275366765,0.0418683579531886,"Yes"
"LSM7",0.555211172294162,150,1.10265950614702e-05,0.00115098749707358,"Yes"
"CITED4",0.554953132254249,152,0.00151097118495231,0.0260203713430848,"Yes"
"SNRNP70",0.553363964876101,153,5.67703024040522e-06,0.000746059794255267,"Yes"
"PPP1R16A",0.549164636263188,157,0.000256350391040467,0.00885566541227387,"Yes"
"TMUB1",0.548773767535578,158,3.58882050109723e-05,0.00252981014705197,"Yes"
"AURKAIP1",0.54847203528255,159,0.000318850476928641,0.00991681087315339,"Yes"
"RPLP1",0.543696519949206,168,0.0049840572294634,0.0547643605214869,"Yes"
"NAA10",0.542933550398952,170,8.13673514446865e-06,0.000961378873717774,"Yes"
"RPS19",0.542789705045102,171,0.00107629189358136,0.0208497317721121,"Yes"
"LRFN4",0.542267574702161,172,2.69774439478088e-05,0.00216939277234377,"Yes"
"RASSF7",0.540604238097123,175,0.000358108098158453,0.0107151263678566,"Yes"
"TBX1",0.539714880100121,176,0.00796607175614326,0.0723241713565949,"Yes"
"NUDT16L1",0.539030848383546,179,1.55005556457408e-05,0.00146853855465881,"Yes"
"MRPS34",0.534517400791104,186,3.19288773207817e-05,0.00237644265958372,"Yes"
"DUSP23",0.531403290755663,190,0.00321703402683274,0.0413550742914522,"Yes"
"TELO2",0.528348833405523,194,3.32102333917102e-06,0.000538100301099079,"Yes"
"ARL16",0.526570072109734,195,3.01485957864957e-08,1.44927473482084e-05,"Yes"
"DPM3",0.52480890886972,199,0.00664682385179637,0.0652482620886159,"Yes"
"ZNF580",0.52360604414044,201,3.7387042286912e-06,0.000569921923198879,"Yes"
"RPS15",0.523510822218015,202,0.000838093806685329,0.0179688492567147,"Yes"
"C4orf48",0.520130752694132,206,0.0120654035778571,0.0935081574699687,"Yes"
"CLEC11A",0.518084107228636,210,0.000653786151327643,0.0155504057634141,"Yes"
"NDUFB7",0.507253315462664,221,0.00465988443761803,0.0525320533201596,"Yes"
"ANAPC11",0.505765257409479,224,0.000319797132831253,0.00991681087315339,"Yes"
"CEBPB",0.503889982326359,227,0.00225861464624557,0.033326424671218,"Yes"
"EXOSC4",0.50252470057217,229,0.000113030149452294,0.00531548847636866,"Yes"
"ABHD17A",0.501175376088223,236,2.61619652277168e-05,0.00213348490542278,"Yes"
"SELENOO",0.499121198305767,239,1.45742565522129e-05,0.00143906996994202,"Yes"
"RHOT2",0.499054563173222,240,3.48505727058935e-05,0.00252617147264364,"Yes"
"CSAD",0.496461792728504,244,0.000387110587472906,0.0111888435148221,"Yes"
"STAP2",0.496245947525161,245,0.000804242020851344,0.0175730729603965,"Yes"
"ROGDI",0.496132006801365,246,2.29306567508926e-06,0.000427029253719227,"Yes"
"FASTK",0.496099917320186,247,2.69175029906027e-05,0.00216939277234377,"Yes"
"ADCK5",0.495435747702664,249,0.000147669484928982,0.00622268155663297,"Yes"
"CHCHD1",0.49522724955756,250,0.000385031804174683,0.011164088836284,"Yes"
"TPRN",0.494748856569393,251,0.000201823460853203,0.00763293821823075,"Yes"
"C20orf27",0.492577478138243,258,0.000105668592252421,0.00511802140437769,"Yes"
"FBXL15",0.491004655288463,264,0.000140926714028767,0.00605961165615627,"Yes"
"CLDN7",0.490943424566628,266,0.00217225359723291,0.0326052230572338,"Yes"
"PSMG3",0.489912469331605,269,8.84424136415951e-06,0.000997270104932727,"Yes"
"PWWP2B",0.489021510492493,271,0.000566114632731222,0.0139746162109476,"Yes"
"ATAD3B",0.487823345499715,274,0.000112889387959663,0.00531548847636866,"Yes"
"DOHH",0.487431253973465,277,2.24700470301771e-06,0.000427029253719227,"Yes"
"RPL13",0.485549018077299,282,0.00292370813065716,0.0390690390802592,"Yes"
"CAPS",0.483532648035892,286,0.00191905393796552,0.0302201364524278,"Yes"
"SNRPD2",0.481963491954152,290,0.000381416893471363,0.0111277624968741,"Yes"
"C8orf82",0.480346398720972,293,0.00162760442073237,0.0273016069361967,"Yes"
"SCX",0.479241309611016,297,0.000434008671205809,0.0119398138507779,"Yes"
"GADD45GIP1",0.478005166533729,300,0.00509913888513364,0.0555101132388178,"Yes"
"BRICD5",0.477453787036953,302,2.36899923793982e-06,0.000432745090794467,"Yes"
"NAT14",0.477334909212571,303,0.000113194559440927,0.00531548847636866,"Yes"
