"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Category","GeneRatioNum","BgRatioNum"
"BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","14/457","112/18805",0.125,5.14359956236324,6.94122532190497,5.62712073110779e-07,0.000161967291710386,0.000156374723474995,"ATP5MC2/NDUFS6/NDUFB10/NDUFB11/MT-ATP6/ATP5MC1/NDUFB9/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",14,"BP",0.0306345733041575,0.00595586280244616
"BP","GO:0032543","mitochondrial translation","15/457","132/18805",0.113636363636364,4.6759996021484,6.68873866903162,7.75448022842878e-07,0.00019504827333281,0.000188313451960608,"MRPL51/TSFM/MRPL14/MRPL24/CHCHD1/MRPL27/AURKAIP1/MRPL55/GADD45GIP1/MRPS12/MRPL54/MRPS34/MRPL41/MRPL23/MRPL12",15,"BP",0.0328227571115974,0.0070194097314544
"BP","GO:0006754","ATP biosynthetic process","13/457","100/18805",0.13,5.34934354485777,6.88230178488201,9.05355711737839e-07,0.00019504827333281,0.000188313451960608,"ATP5MC2/NDUFS6/NDUFB10/NDUFB11/MT-ATP6/ATP5MC1/NDUFB9/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6",13,"BP",0.0284463894967177,0.00531773464504121
"BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","14/457","117/18805",0.11965811965812,4.9237876152537,6.71901894755778,9.64327385228339e-07,0.00019504827333281,0.000188313451960608,"ATP5MC2/NDUFS6/NDUFB10/NDUFB11/MT-ATP6/ATP5MC1/NDUFB9/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",14,"BP",0.0306345733041575,0.00622174953469822
"BP","GO:0022904","respiratory electron transport chain","14/457","117/18805",0.11965811965812,4.9237876152537,6.71901894755778,9.64327385228339e-07,0.00019504827333281,0.000188313451960608,"NDUFS6/MT-CO3/NDUFB10/SDHAF2/NDUFB9/ETFB/UQCC3/NDUFB7/MT-CYB/MT-CO1/MT-ND2/MT-CO2/MT-ND1/MT-ND6",14,"BP",0.0306345733041575,0.00622174953469822
"BP","GO:0042773","ATP synthesis coupled electron transport","13/457","101/18805",0.128712871287129,5.29637974738393,6.83258363221569,1.01646465546919e-06,0.00019504827333281,0.000188313451960608,"NDUFS6/MT-CO3/NDUFB10/SDHAF2/NDUFB9/UQCC3/NDUFB7/MT-CYB/MT-CO1/MT-ND2/MT-CO2/MT-ND1/MT-ND6",13,"BP",0.0284463894967177,0.00537091199149162
"BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","13/457","101/18805",0.128712871287129,5.29637974738393,6.83258363221569,1.01646465546919e-06,0.00019504827333281,0.000188313451960608,"NDUFS6/MT-CO3/NDUFB10/SDHAF2/NDUFB9/UQCC3/NDUFB7/MT-CYB/MT-CO1/MT-ND2/MT-CO2/MT-ND1/MT-ND6",13,"BP",0.0284463894967177,0.00537091199149162
"BP","GO:0009165","nucleotide biosynthetic process","20/457","234/18805",0.0854700854700855,3.51699115375264,6.11449829798609,1.22822600879773e-06,0.000216178050235677,0.00020871363884638,"ATP5MC2/APRT/NAPRT/NNMT/NDUFS6/NDUFB10/DTYMK/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/UQCC3/NDUFB7/PARP10/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",20,"BP",0.0437636761487965,0.0124434990693964
"BP","GO:0009141","nucleoside triphosphate metabolic process","22/457","277/18805",0.0794223826714801,3.26813546200697,6.00182679166902,1.25175477843473e-06,0.000216178050235677,0.00020871363884638,"ATP5MC2/DCTPP1/SIRT6/MLST8/NDUFS6/NDUFB10/DTYMK/GALK1/NDUFB11/MT-ATP6/GUK1/ATP5MC1/NDUFB9/ITPA/ARL2/UQCC3/NDUFB7/MT-ND2/MT-ND1/ATP5F1D/MT-ND6/NME3",22,"BP",0.0481400437636762,0.0147301249667642
"BP","GO:0140053","mitochondrial gene expression","17/457","176/18805",0.0965909090909091,3.97459966182614,6.25718423386883,1.45699109668042e-06,0.000228956722520608,0.000221051076385971,"MRPL51/TSFM/MRPL14/MRPL24/CHCHD1/MRPL27/CHCHD10/AURKAIP1/MRPL55/GADD45GIP1/MRPS12/FASTK/MRPL54/MRPS34/MRPL41/MRPL23/MRPL12",17,"BP",0.037199124726477,0.00935921297527253
